,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PR Stirling,PR Stirling,Middlesex,40,31,4,1,129.03225806451613,2,9.0,1,0,1,4.5
JA Simpson,JA Simpson,Middlesex,9,14,1,0,64.28571428571429,0,0.0,0,0,0,0
SS Eskinazi,SS Eskinazi,Middlesex,57,44,5,0,129.54545454545453,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,Middlesex,10,6,0,1,166.66666666666669,0,0.0,0,0,0,0
JEC Franklin,JEC Franklin,Middlesex,2,4,0,0,50.0,0,0.0,0,0,0,0
GFB Scott,GFB Scott,Middlesex,8,11,0,0,72.72727272727273,0,0.0,0,0,0,0
RF Higgins,RF Higgins,Middlesex,9,10,0,0,90.0,2,20.0,0,0,0,10.0
TG Southee,TG Southee,Middlesex,3,2,0,0,150.0,4,26.0,2,0,1,6.5
NA Sowter,NA Sowter,Middlesex,0,0,0,0,0,4,25.0,2,0,0,6.25
TG Helm,TG Helm,Middlesex,0,0,0,0,0,4,27.0,1,0,0,6.75
ST Finn,ST Finn,Middlesex,0,0,0,0,0,4,32.0,2,0,0,8.0
CD Nash,CD Nash,Sussex,69,52,9,0,132.69230769230768,0,0.0,0,0,0,0
LJ Wright,LJ Wright,Sussex,6,4,1,0,150.0,0,0.0,0,0,0,0
S van Zyl,S van Zyl,Sussex,34,26,3,0,130.76923076923077,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,Sussex,3,4,0,0,75.0,0,0.0,0,0,0,0
BC Brown,BC Brown,Sussex,5,7,0,0,71.42857142857143,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Sussex,8,9,1,0,88.88888888888889,0,0.0,0,0,0,0
D Wiese,D Wiese,Sussex,8,9,0,0,88.88888888888889,4,27.0,0,0,0,6.75
CJ Jordan,CJ Jordan,Sussex,3,4,0,0,75.0,4,29.0,2,0,1,7.25
JC Archer,JC Archer,Sussex,1,5,0,0,20.0,4,29.0,1,1,1,7.25
DR Briggs,DR Briggs,Sussex,0,0,0,0,0,4,34.0,2,0,1,8.5
GHS Garton,GHS Garton,Sussex,0,0,0,0,0,4,26.0,1,1,0,6.5
