,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PR Stirling,PR Stirling,Middlesex,11,21,2,0,52.38095238095239,0,0.0,0,0,0,0
SD Robson,SD Robson,Middlesex,14,17,2,0,82.35294117647058,0,0.0,0,0,0,0
NRD Compton,NRD Compton,Middlesex,76,142,10,0,53.52112676056338,0,0.0,0,0,0,0
DJ Malan,DJ Malan,Middlesex,63,104,10,0,60.57692307692307,0,0.0,0,0,0,0
JEC Franklin,JEC Franklin,Middlesex,19,68,3,0,27.941176470588236,4,18.0,0,0,0,4.5
NJ Dexter,NJ Dexter,Middlesex,135,202,20,1,66.83168316831683,12,39.0,3,1,0,3.25
JA Simpson,JA Simpson,Middlesex,32,92,3,0,34.78260869565217,0,0.0,0,0,0,0
OP Rayner,OP Rayner,Middlesex,6,16,1,0,37.5,2,1.0,0,0,0,0.5
JAR Harris,JAR Harris,Middlesex,41,98,4,0,41.83673469387755,25,123.0,8,0,0,4.92
TS Roland-Jones,TS Roland-Jones,Middlesex,50,108,6,1,46.2962962962963,36,116.0,5,3,0,3.2222222222222223
TJ Murtagh,TJ Murtagh,Middlesex,14,20,2,0,70.0,33,100.0,4,0,0,3.0303030303030303
MD Stoneman,MD Stoneman,Durham,15,20,1,0,75.0,0,0.0,0,0,0,0
G Clark,G Clark,Durham,0,13,0,0,0.0,0,0.0,0,0,0,0
SG Borthwick,SG Borthwick,Durham,108,203,12,0,53.20197044334976,13,19.0,2,0,0,1.4615384615384615
PD Collingwood,PD Collingwood,Durham,21,42,3,0,50.0,2,15.0,0,0,0,7.5
MJ Richardson,MJ Richardson,Durham,34,59,4,0,57.6271186440678,0,0.0,0,0,0,0
GJ Muchall,GJ Muchall,Durham,76,131,6,0,58.01526717557252,0,0.0,0,0,0,0
RD Pringle,RD Pringle,Durham,36,63,5,0,57.14285714285714,12,36.0,1,0,0,3.0
WJ Weighell,WJ Weighell,Durham,49,50,9,0,98.0,18,78.0,0,0,0,4.333333333333333
JW Hastings,JW Hastings,Durham,24,41,2,0,58.536585365853654,22,65.0,2,0,1,2.9545454545454546
C Rushworth,C Rushworth,Durham,11,12,1,0,91.66666666666666,39,103.0,6,0,0,2.641025641025641
G Onions,G Onions,Durham,15,40,3,0,37.5,42,154.0,9,2,0,3.6666666666666665
