,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Finch,AJ Finch,Melbourne Renegades,0,2,0,0,0.0,0,0.0,0,0,0,0
DJ Harris,DJ Harris,Melbourne Renegades,30,31,4,0,96.7741935483871,0,0.0,0,0,0,0
AJ Doolan,AJ Doolan,Melbourne Renegades,8,9,0,0,88.88888888888889,0,0.0,0,0,0,0
BJ Rohrer,BJ Rohrer,Melbourne Renegades,22,19,2,1,115.78947368421053,0,0.0,0,0,0,0
MW Hill,MW Hill,Melbourne Renegades,7,6,0,0,116.66666666666667,0,0.0,0,0,0,0
PM Nevill,PM Nevill,Melbourne Renegades,14,19,1,0,73.68421052631578,0,0.0,0,0,0,0
AW O'Brien,AW O'Brien,Melbourne Renegades,5,8,0,0,62.5,2,17.0,0,0,0,8.5
JL Pattinson,JL Pattinson,Melbourne Renegades,3,5,0,0,60.0,4,30.0,1,0,1,7.5
NJ Rimmington,NJ Rimmington,Melbourne Renegades,8,9,0,0,88.88888888888889,2,19.0,0,0,0,9.5
Fawad Ahmed,Fawad Ahmed,Melbourne Renegades,1,4,0,0,25.0,2,28.0,0,0,0,14.0
M Muralitharan,M Muralitharan,Melbourne Renegades,0,0,0,0,0,2,8.0,0,0,0,4.0
UT Khawaja,UT Khawaja,Sydney Thunder,46,34,7,0,135.29411764705884,0,0.0,0,0,0,0
TM Dilshan,TM Dilshan,Sydney Thunder,46,29,7,1,158.6206896551724,0,0.0,0,0,0,0
MEK Hussey,MEK Hussey,Sydney Thunder,9,6,1,0,150.0,0,0.0,0,0,0,0
KR Patterson,KR Patterson,Sydney Thunder,0,0,0,0,0,0,0.0,0,0,0,0
JS Floros,JS Floros,Sydney Thunder,0,0,0,0,0,0,0.0,0,0,0,0
RGL Carters,RGL Carters,Sydney Thunder,0,0,0,0,0,0,0.0,0,0,0,0
AJ Tye,AJ Tye,Sydney Thunder,0,0,0,0,0,3,20.0,1,0,0,6.666666666666667
CP Tremain,CP Tremain,Sydney Thunder,0,0,0,0,0,4,21.0,1,0,0,5.25
GS Sandhu,GS Sandhu,Sydney Thunder,0,0,0,0,0,4,21.0,4,0,3,5.25
BAW Mendis,BAW Mendis,Sydney Thunder,0,0,0,0,0,4,15.0,2,0,0,3.75
DP Nannes,DP Nannes,Sydney Thunder,0,0,0,0,0,4,27.0,2,0,2,6.75
