,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DR Smith,DR Smith,Barbados Tridents,13,12,1,1,108.33333333333333,0,0.0,0,0,0,0
EMDY Munaweera,EMDY Munaweera,Barbados Tridents,6,14,1,0,42.857142857142854,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Barbados Tridents,39,35,2,0,111.42857142857143,0,0.0,0,0,0,0
JL Carter,JL Carter,Barbados Tridents,25,21,0,3,119.04761904761905,0,0.0,0,0,0,0
KA Pollard,KA Pollard,Barbados Tridents,48,27,5,2,177.77777777777777,4,20.0,2,0,2,5.0
JO Holder,JO Holder,Barbados Tridents,1,4,0,0,25.0,4,21.0,1,0,1,5.25
ND Stewart,ND Stewart,Barbados Tridents,13,4,0,2,325.0,1,10.0,0,0,0,10.0
AJ Hosein,AJ Hosein,Barbados Tridents,3,4,0,0,75.0,0,0.0,0,0,0,0
RJ Peterson,RJ Peterson,Barbados Tridents,0,0,0,0,0,4,31.0,3,0,0,7.75
RR Emrit,RR Emrit,Barbados Tridents,0,0,0,0,0,2,9.0,0,0,0,4.5
R Rampaul,R Rampaul,Barbados Tridents,0,0,0,0,0,3,16.0,4,0,1,5.333333333333333
LMP Simmons,LMP Simmons,Guyana Amazon Warriors,1,4,0,0,25.0,2,18.0,0,0,0,9.0
TM Dilshan,TM Dilshan,Guyana Amazon Warriors,24,27,2,0,88.88888888888889,1,16.0,0,0,0,16.0
S Chanderpaul,S Chanderpaul,Guyana Amazon Warriors,4,5,0,0,80.0,0,0.0,0,0,0,0
D Ramdin,D Ramdin,Guyana Amazon Warriors,0,3,0,0,0.0,0,0.0,0,0,0,0
BJ Hodge,BJ Hodge,Guyana Amazon Warriors,26,24,1,1,108.33333333333333,0,0.0,0,0,0,0
AB Fudadin,AB Fudadin,Guyana Amazon Warriors,12,14,0,0,85.71428571428571,0,0.0,0,0,0,0
CD Barnwell,CD Barnwell,Guyana Amazon Warriors,6,12,0,0,50.0,1,22.0,1,0,1,22.0
SP Narine,SP Narine,Guyana Amazon Warriors,7,4,0,1,175.0,4,22.0,2,0,0,5.5
V Permaul,V Permaul,Guyana Amazon Warriors,14,9,1,1,155.55555555555557,4,22.0,1,0,1,5.5
M de Lange,M de Lange,Guyana Amazon Warriors,9,6,0,1,150.0,4,29.0,0,0,0,7.25
RR Beaton,RR Beaton,Guyana Amazon Warriors,0,0,0,0,0,4,27.0,2,0,2,6.75
