,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Sharjeel Khan,Sharjeel Khan,Pakistan,8,6,2,0,133.33333333333331,0,0.0,0,0,0,0
Ahmed Shehzad,Ahmed Shehzad,Pakistan,5,7,1,0,71.42857142857143,0,0.0,0,0,0,0
Mohammad Hafeez,Mohammad Hafeez,Pakistan,3,13,0,0,23.076923076923077,9,42.0,0,0,1,4.666666666666667
Misbah-ul-Haq,Misbah-ul-Haq,Pakistan,65,98,3,2,66.3265306122449,0,0.0,0,0,0,0
Fawad Alam,Fawad Alam,Pakistan,114,134,8,3,85.07462686567165,0,0.0,0,0,0,0
Umar Akmal,Umar Akmal,Pakistan,59,43,7,0,137.2093023255814,0,0.0,0,0,0,0
Shahid Afridi,Shahid Afridi,Pakistan,0,0,0,0,0,6,35.0,0,0,0,5.833333333333333
Mohammad Talha,Mohammad Talha,Pakistan,0,0,0,0,0,7,56.0,1,1,0,8.0
Umar Gul,Umar Gul,Pakistan,0,0,0,0,0,6,44.0,0,0,1,7.333333333333333
Saeed Ajmal,Saeed Ajmal,Pakistan,0,0,0,0,0,10,26.0,3,0,3,2.6
Junaid Khan,Junaid Khan,Pakistan,0,0,0,0,0,9,56.0,1,0,0,6.222222222222222
MDKJ Perera,MDKJ Perera,Sri Lanka,42,37,6,1,113.51351351351352,0,0.0,0,0,0,0
HDRL Thirimanne,HDRL Thirimanne,Sri Lanka,101,108,13,0,93.51851851851852,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Sri Lanka,0,1,0,0,0.0,0,0.0,0,0,0,0
DPMD Jayawardene,DPMD Jayawardene,Sri Lanka,75,93,9,1,80.64516129032258,0,0.0,0,0,0,0
SMA Priyanjan,SMA Priyanjan,Sri Lanka,13,18,2,0,72.22222222222221,0,0.0,0,0,0,0
AD Mathews,AD Mathews,Sri Lanka,16,13,2,0,123.07692307692308,7,23.0,0,0,1,3.2857142857142856
PC de Silva,PC de Silva,Sri Lanka,6,9,1,0,66.66666666666666,4,19.0,0,0,0,4.75
NLTC Perera,NLTC Perera,Sri Lanka,0,0,0,0,0,10,66.0,0,0,2,6.6
SMSM Senanayake,SMSM Senanayake,Sri Lanka,0,0,0,0,0,9,54.0,0,0,0,6.0
RAS Lakmal,RAS Lakmal,Sri Lanka,0,0,0,0,0,10,41.0,0,0,1,4.1
SL Malinga,SL Malinga,Sri Lanka,0,0,0,0,0,10,56.0,5,0,0,5.6
