,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MJ Lumb,MJ Lumb,Nottinghamshire,14,12,3,0,116.66666666666667,0,0.0,0,0,0,0
MH Wessels,MH Wessels,Nottinghamshire,80,35,6,7,228.57142857142856,0,0.0,0,0,0,0
GP Smith,GP Smith,Nottinghamshire,32,27,2,1,118.5185185185185,0,0.0,0,0,0,0
BRM Taylor,BRM Taylor,Nottinghamshire,0,0,0,0,0,0,0.0,0,0,0,0
DT Christian,DT Christian,Nottinghamshire,0,0,0,0,0,1,4.0,1,0,0,4.0
SR Patel,SR Patel,Nottinghamshire,0,0,0,0,0,4,20.0,1,0,0,5.0
SJ Mullaney,SJ Mullaney,Nottinghamshire,0,0,0,0,0,4,26.0,2,0,0,6.5
CMW Read,CMW Read,Nottinghamshire,0,0,0,0,0,0,0.0,0,0,0,0
JT Ball,JT Ball,Nottinghamshire,0,0,0,0,0,3,18.0,1,1,0,6.0
Imran Tahir,Imran Tahir,Nottinghamshire,0,0,0,0,0,4,26.0,2,0,0,6.5
HF Gurney,HF Gurney,Nottinghamshire,0,0,0,0,0,4,28.0,1,1,0,7.0
J Leach,J Leach,Worcestershire,18,11,2,1,163.63636363636365,2,27.0,0,0,0,13.5
T Kohler-Cadmore,T Kohler-Cadmore,Worcestershire,22,28,2,0,78.57142857142857,0,0.0,0,0,0,0
JM Clarke,JM Clarke,Worcestershire,7,14,1,0,50.0,0,0.0,0,0,0,0
BL D'Oliveira,BL D'Oliveira,Worcestershire,9,9,1,0,100.0,2,20.0,0,0,0,10.0
RA Whiteley,RA Whiteley,Worcestershire,10,10,1,0,100.0,0,0.0,0,0,0,0
OB Cox,OB Cox,Worcestershire,37,30,4,0,123.33333333333334,0,0.0,0,0,0,0
DKH Mitchell,DKH Mitchell,Worcestershire,0,0,0,0,0,3,12.0,0,0,0,4.0
GH Rhodes,GH Rhodes,Worcestershire,7,9,0,0,77.77777777777779,1,9.0,0,0,0,9.0
MJ Henry,MJ Henry,Worcestershire,0,2,0,0,0.0,2,23.0,1,0,0,11.5
EG Barnard,EG Barnard,Worcestershire,8,9,0,0,88.88888888888889,1,19.0,0,0,0,19.0
JD Shantry,JD Shantry,Worcestershire,0,0,0,0,0,2,16.0,0,0,0,8.0
