,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PR Stirling,PR Stirling,Middlesex,34,16,6,1,212.5,1,10.0,0,0,0,10.0
NRT Gubbins,NRT Gubbins,Middlesex,4,4,1,0,100.0,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,Middlesex,42,24,6,1,175.0,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Middlesex,55,44,7,0,125.0,0,0.0,0,0,0,0
JA Simpson,JA Simpson,Middlesex,43,26,5,1,165.3846153846154,0,0.0,0,0,0,0
JEC Franklin,JEC Franklin,Middlesex,2,4,0,0,50.0,2,15.0,1,0,0,7.5
RF Higgins,RF Higgins,Middlesex,5,3,1,0,166.66666666666669,4,29.0,1,0,2,7.25
JK Fuller,JK Fuller,Middlesex,0,0,0,0,0,4,41.0,2,1,2,10.25
NA Sowter,NA Sowter,Middlesex,0,0,0,0,0,4,29.0,2,0,0,7.25
TJ Murtagh,TJ Murtagh,Middlesex,0,0,0,0,0,2,22.0,0,0,0,11.0
HW Podmore,HW Podmore,Middlesex,0,0,0,0,0,3,44.0,0,2,0,14.666666666666666
JJ Roy,JJ Roy,Surrey,50,25,6,2,200.0,0,0.0,0,0,0,0
AJ Finch,AJ Finch,Surrey,78,59,4,3,132.20338983050848,0,0.0,0,0,0,0
SM Davies,SM Davies,Surrey,5,3,1,0,166.66666666666669,0,0.0,0,0,0,0
RJ Burns,RJ Burns,Surrey,15,11,0,1,136.36363636363635,0,0.0,0,0,0,0
CH Morris,CH Morris,Surrey,25,19,0,2,131.57894736842107,4,36.0,0,1,2,9.0
SM Curran,SM Curran,Surrey,4,3,1,0,133.33333333333331,2,33.0,0,1,0,16.5
Azhar Mahmood,Azhar Mahmood,Surrey,3,3,0,0,100.0,4,43.0,1,3,0,10.75
BT Foakes,BT Foakes,Surrey,0,0,0,0,0,0,0.0,0,0,0,0
DP Sibley,DP Sibley,Surrey,0,0,0,0,0,2,24.0,1,0,1,12.0
GJ Batty,GJ Batty,Surrey,0,0,0,0,0,4,30.0,0,0,0,7.5
JW Dernbach,JW Dernbach,Surrey,0,0,0,0,0,4,33.0,3,0,0,8.25
