,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JA McCollum,JA McCollum,Northern Knights,41,61,4,0,67.21311475409836,0,0.0,0,0,0,0
AP Chore,AP Chore,Northern Knights,20,24,3,0,83.33333333333334,0,0.0,0,0,0,0
R Pretorius,R Pretorius,Northern Knights,30,45,3,0,66.66666666666666,6,16.0,1,0,0,2.6666666666666665
MR Adair,MR Adair,Northern Knights,8,7,1,0,114.28571428571428,9,75.0,1,0,5,8.333333333333334
NA Rock,NA Rock,Northern Knights,81,59,9,4,137.28813559322032,0,0.0,0,0,0,0
C Carmichael,C Carmichael,Northern Knights,43,35,4,1,122.85714285714286,0,0.0,0,0,0,0
GR Adair,GR Adair,Northern Knights,19,11,2,1,172.72727272727272,0,0.0,0,0,0,0
T Mayes,T Mayes,Northern Knights,2,6,0,0,33.33333333333333,9,69.0,3,0,1,7.666666666666667
MJ Humphreys,MJ Humphreys,Northern Knights,2,5,0,0,40.0,10,43.0,3,0,0,4.3
C Robertson,C Robertson,Northern Knights,2,5,0,0,40.0,8,52.0,0,0,0,6.5
B White,B White,Northern Knights,0,2,0,0,0.0,8,55.0,1,0,6,6.875
CMJ McLoughlin-Gavin,CMJ McLoughlin-Gavin,Leinster Lightning,67,94,11,0,71.27659574468085,0,0.0,0,0,0,0
Simi Singh,Simi Singh,Leinster Lightning,33,22,2,3,150.0,9,51.0,0,0,1,5.666666666666667
A Balbirnie,A Balbirnie,Leinster Lightning,9,23,0,0,39.130434782608695,0,0.0,0,0,0,0
TH Tector,TH Tector,Leinster Lightning,0,2,0,0,0.0,0,0.0,0,0,0,0
GH Dockrell,GH Dockrell,Leinster Lightning,12,17,2,0,70.58823529411765,7,49.0,5,0,1,7.0
L Tucker,L Tucker,Leinster Lightning,11,15,2,0,73.33333333333333,0,0.0,0,0,0,0
G Ford,G Ford,Leinster Lightning,21,24,4,0,87.5,0,0.0,0,0,0,0
G Hoey,G Hoey,Leinster Lightning,24,36,2,0,66.66666666666666,7,43.0,0,0,0,6.142857142857143
BJ McCarthy,BJ McCarthy,Leinster Lightning,110,59,4,10,186.44067796610167,8,32.0,2,0,0,4.0
J Little,J Little,Leinster Lightning,7,9,0,0,77.77777777777779,8,58.0,1,2,1,7.25
A Sidhu,A Sidhu,Leinster Lightning,0,0,0,0,0,4,24.0,2,0,0,6.0
