,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RG Sharma,RG Sharma,India,64,34,4,5,188.23529411764704,0,0.0,0,0,0,0
V Kohli,V Kohli,India,80,53,7,2,150.9433962264151,0,0.0,0,0,0,0
SA Yadav,SA Yadav,India,32,17,3,2,188.23529411764704,0,0.0,0,0,0,0
HH Pandya,HH Pandya,India,39,17,4,2,229.41176470588235,4,34.0,1,0,4,8.5
RR Pant,RR Pant,India,0,0,0,0,0,0,0.0,0,0,0,0
SS Iyer,SS Iyer,India,0,0,0,0,0,0,0.0,0,0,0,0
SN Thakur,SN Thakur,India,0,0,0,0,0,4,45.0,3,0,0,11.25
Washington Sundar,Washington Sundar,India,0,0,0,0,0,1,13.0,0,0,0,13.0
B Kumar,B Kumar,India,0,0,0,0,0,4,15.0,2,0,4,3.75
RD Chahar,RD Chahar,India,0,0,0,0,0,3,33.0,0,0,3,11.0
T Natarajan,T Natarajan,India,0,0,0,0,0,4,39.0,2,0,0,9.75
JJ Roy,JJ Roy,England,0,2,0,0,0.0,0,0.0,0,0,0,0
JC Buttler,JC Buttler,England,52,34,2,4,152.94117647058823,0,0.0,0,0,0,0
DJ Malan,DJ Malan,England,68,46,9,2,147.82608695652172,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,England,7,7,1,0,100.0,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,1,4,0,0,25.0,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,14,12,2,0,116.66666666666667,3,26.0,1,0,0,8.666666666666666
CJ Jordan,CJ Jordan,England,11,10,0,1,110.00000000000001,4,57.0,0,0,0,14.25
JC Archer,JC Archer,England,1,2,0,0,50.0,4,43.0,0,0,1,10.75
SM Curran,SM Curran,England,14,3,0,2,466.6666666666667,1,11.0,0,0,0,11.0
AU Rashid,AU Rashid,England,0,0,0,0,0,4,31.0,1,0,0,7.75
MA Wood,MA Wood,England,0,0,0,0,0,4,53.0,0,0,1,13.25
