,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DR Smith,DR Smith,Barbados Tridents,59,52,6,3,113.46153846153845,0,0.0,0,0,0,0
WKD Perkins,WKD Perkins,Barbados Tridents,0,2,0,0,0.0,0,0.0,0,0,0,0
JO Holder,JO Holder,Barbados Tridents,0,1,0,0,0.0,4,18.0,2,0,0,4.5
Shoaib Malik,Shoaib Malik,Barbados Tridents,55,42,4,2,130.95238095238096,0,0.0,0,0,0,0
KA Pollard,KA Pollard,Barbados Tridents,0,1,0,0,0.0,3,25.0,0,0,0,8.333333333333334
RA Reifer,RA Reifer,Barbados Tridents,5,10,0,0,50.0,1,10.0,0,0,0,10.0
BMAJ Mendis,BMAJ Mendis,Barbados Tridents,15,13,1,1,115.38461538461537,1,8.0,0,0,0,8.0
KR Mayers,KR Mayers,Barbados Tridents,0,0,0,0,0,2,9.0,1,0,1,4.5
AR Nurse,AR Nurse,Barbados Tridents,0,0,0,0,0,0,0.0,0,0,0,0
RR Emrit,RR Emrit,Barbados Tridents,0,0,0,0,0,3,25.0,1,1,0,8.333333333333334
R Rampaul,R Rampaul,Barbados Tridents,0,0,0,0,0,2,10.0,0,0,0,5.0
LMP Simmons,LMP Simmons,Guyana Amazon Warriors,20,26,1,1,76.92307692307693,0,0.0,0,0,0,0
MJ Guptill,MJ Guptill,Guyana Amazon Warriors,7,6,1,0,116.66666666666667,0,0.0,0,0,0,0
Mohammad Hafeez,Mohammad Hafeez,Guyana Amazon Warriors,28,27,1,2,103.7037037037037,4,21.0,0,0,1,5.25
JDS Neesham,JDS Neesham,Guyana Amazon Warriors,17,17,0,1,100.0,0,0.0,0,0,0,0
D Ramdin,D Ramdin,Guyana Amazon Warriors,14,10,0,1,140.0,0,0.0,0,0,0,0
CD Barnwell,CD Barnwell,Guyana Amazon Warriors,17,10,0,1,170.0,0,0.0,0,0,0,0
ND Stewart,ND Stewart,Guyana Amazon Warriors,0,0,0,0,0,2,18.0,0,0,1,9.0
V Permaul,V Permaul,Guyana Amazon Warriors,0,0,0,0,0,4,30.0,0,0,1,7.5
SP Narine,SP Narine,Guyana Amazon Warriors,0,0,0,0,0,4,20.0,2,0,0,5.0
K Santokie,K Santokie,Guyana Amazon Warriors,0,0,0,0,0,4,19.0,3,0,1,4.75
RR Beaton,RR Beaton,Guyana Amazon Warriors,0,0,0,0,0,2,33.0,1,1,2,16.5
