,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
EM McCaughan,EM McCaughan,Southern Vipers,0,4,0,0,0.0,0,0.0,0,0,0,0
ME Bouchier,ME Bouchier,Southern Vipers,9,9,2,0,100.0,0,0.0,0,0,0,0
GA Elwiss,GA Elwiss,Southern Vipers,61,97,7,0,62.88659793814433,0,0.0,0,0,0,0
GL Adams,GL Adams,Southern Vipers,33,56,4,0,58.92857142857143,10,37.0,2,0,1,3.7
PJ Scholfield,PJ Scholfield,Southern Vipers,9,21,1,0,42.857142857142854,8,43.0,0,0,1,5.375
E Windsor,E Windsor,Southern Vipers,49,62,3,0,79.03225806451613,0,0.0,0,0,0,0
CAE Hill,CAE Hill,Southern Vipers,8,15,1,0,53.333333333333336,0,0.0,0,0,0,0
TG Norris,TG Norris,Southern Vipers,9,12,2,0,75.0,9,37.0,2,0,4,4.111111111111111
AZ Monaghan,AZ Monaghan,Southern Vipers,0,1,0,0,0.0,1,19.0,0,1,1,19.0
CM Taylor,CM Taylor,Southern Vipers,11,28,0,0,39.285714285714285,5,38.0,0,0,2,7.6
FM Trussler,FM Trussler,Southern Vipers,2,2,0,0,100.0,10,56.0,2,0,2,5.6
L Winfield,L Winfield,Northern Diamonds,125,126,15,1,99.20634920634922,0,0.0,0,0,0,0
LCN Smith,LCN Smith,Northern Diamonds,2,14,0,0,14.285714285714285,9,27.0,1,0,0,3.0
HJ Armitage,HJ Armitage,Northern Diamonds,24,22,5,0,109.09090909090908,7,37.0,3,1,2,5.285714285714286
SL Kalis,SL Kalis,Northern Diamonds,8,15,1,0,53.333333333333336,0,0.0,0,0,0,0
L Dobson,L Dobson,Northern Diamonds,0,3,0,0,0.0,0,0.0,0,0,0,0
BAM Heath,BAM Heath,Northern Diamonds,54,68,5,0,79.41176470588235,0,0.0,0,0,0,0
LM Kasperek,LM Kasperek,Northern Diamonds,3,13,0,0,23.076923076923077,2,14.0,0,0,0,7.0
LE Scott,LE Scott,Northern Diamonds,0,0,0,0,0,8,46.0,1,0,8,5.75
JA Woolston,JA Woolston,Northern Diamonds,0,0,0,0,0,4,19.0,0,0,2,4.75
KA Levick,KA Levick,Northern Diamonds,0,0,0,0,0,10,35.0,2,0,2,3.5
EK Marlow,EK Marlow,Northern Diamonds,0,0,0,0,0,10,46.0,2,0,6,4.6
