,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
WP Saha,WP Saha,Chennai Super Kings,39,23,4,2,169.56521739130434,0,0.0,0,0,0,0
MEK Hussey,MEK Hussey,Chennai Super Kings,95,59,11,2,161.01694915254237,0,0.0,0,0,0,0
SK Raina,SK Raina,Chennai Super Kings,44,25,4,1,176.0,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,Chennai Super Kings,18,12,1,1,150.0,0,0.0,0,0,0,0
RA Jadeja,RA Jadeja,Chennai Super Kings,1,1,0,0,100.0,2,13.0,0,0,0,6.5
S Badrinath,S Badrinath,Chennai Super Kings,0,0,0,0,0,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Chennai Super Kings,0,0,0,0,0,4,37.0,2,0,3,9.25
CH Morris,CH Morris,Chennai Super Kings,0,0,0,0,0,3,29.0,1,0,0,9.666666666666666
R Ashwin,R Ashwin,Chennai Super Kings,0,0,0,0,0,3,26.0,0,0,0,8.666666666666666
DP Nannes,DP Nannes,Chennai Super Kings,0,0,0,0,0,4,50.0,0,1,3,12.5
MM Sharma,MM Sharma,Chennai Super Kings,0,0,0,0,0,4,23.0,1,0,0,5.75
MS Bisla,MS Bisla,Kolkata Knight Riders,92,63,14,2,146.03174603174602,0,0.0,0,0,0,0
G Gambhir,G Gambhir,Kolkata Knight Riders,14,8,3,0,175.0,0,0.0,0,0,0,0
BB McCullum,BB McCullum,Kolkata Knight Riders,6,7,1,0,85.71428571428571,0,0.0,0,0,0,0
JH Kallis,JH Kallis,Kolkata Knight Riders,19,20,0,1,95.0,4,50.0,0,0,0,12.5
EJG Morgan,EJG Morgan,Kolkata Knight Riders,32,22,2,2,145.45454545454547,0,0.0,0,0,0,0
YK Pathan,YK Pathan,Kolkata Knight Riders,3,3,0,0,100.0,2,18.0,0,0,0,9.0
DB Das,DB Das,Kolkata Knight Riders,0,0,0,0,0,0,0.0,0,0,0,0
R Bhatia,R Bhatia,Kolkata Knight Riders,0,0,0,0,0,4,31.0,1,0,0,7.75
SP Narine,SP Narine,Kolkata Knight Riders,0,0,0,0,0,4,35.0,1,0,0,8.75
Mohammed Shami,Mohammed Shami,Kolkata Knight Riders,0,0,0,0,0,2,20.0,0,0,1,10.0
L Balaji,L Balaji,Kolkata Knight Riders,0,0,0,0,0,4,45.0,1,0,1,11.25
