,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Aritra Dutta,Aritra Dutta,Singapore,9,6,2,0,150.0,0,0.0,0,0,0,0
S Chandramohan,S Chandramohan,Singapore,10,12,2,0,83.33333333333334,0,0.0,0,0,0,0
CR Kumarage,CR Kumarage,Singapore,41,36,7,0,113.88888888888889,0,0.0,0,0,0,0
CR Suryawanshi,CR Suryawanshi,Singapore,8,9,1,0,88.88888888888889,0,0.0,0,0,0,0
Manpreet Singh,Manpreet Singh,Singapore,22,24,2,0,91.66666666666666,2,11.0,0,0,1,5.5
A Mutreja,A Mutreja,Singapore,4,4,0,0,100.0,0,0.0,0,0,0,0
Janak Prakash,Janak Prakash,Singapore,20,19,0,1,105.26315789473684,4,26.0,4,0,2,6.5
A Krishna,A Krishna,Singapore,6,5,0,1,120.0,4,14.0,4,0,0,3.5
Sidhant Singh,Sidhant Singh,Singapore,5,5,1,0,100.0,2,12.0,0,0,1,6.0
Amjad Mahboob,Amjad Mahboob,Singapore,6,1,0,1,600.0,4,23.0,2,0,0,5.75
Shoaib Razzak,Shoaib Razzak,Singapore,0,0,0,0,0,4,16.0,0,0,0,4.0
Shafiq Sharif,Shafiq Sharif,Malaysia,1,5,0,0,20.0,0,0.0,0,0,0,0
Ahmed Faiz Mohammad Noor,Ahmed Faiz Mohammad Noor,Malaysia,25,23,5,0,108.69565217391303,0,0.0,0,0,0,0
Suhan Alagaratnam,Suhan Alagaratnam,Malaysia,0,1,0,0,0.0,0,0.0,0,0,0,0
Virandeep Singh,Virandeep Singh,Malaysia,39,41,3,0,95.1219512195122,4,21.0,2,0,1,5.25
Syed Aziz,Syed Aziz,Malaysia,5,9,0,0,55.55555555555556,3,21.0,2,0,2,7.0
M Syahadat Ramli,M Syahadat Ramli,Malaysia,5,8,0,0,62.5,0,0.0,0,0,0,0
S Muniandy,S Muniandy,Malaysia,3,5,0,0,60.0,1,7.0,0,0,0,7.0
SKG Krishnan,SKG Krishnan,Malaysia,10,14,1,0,71.42857142857143,0,0.0,0,0,0,0
Anwar Rahman,Anwar Rahman,Malaysia,1,2,0,0,50.0,4,28.0,2,0,0,7.0
Syazrul Idrus,Syazrul Idrus,Malaysia,9,11,0,0,81.81818181818183,4,33.0,3,1,0,8.25
Pavandeep Singh,Pavandeep Singh,Malaysia,0,1,0,0,0.0,4,25.0,0,0,0,6.25
