,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RR Hendricks,RR Hendricks,South Africa,6,11,1,0,54.54545454545454,0,0.0,0,0,0,0
Q de Kock,Q de Kock,South Africa,52,37,8,0,140.54054054054055,0,0.0,0,0,0,0
T Bavuma,T Bavuma,South Africa,49,43,3,1,113.95348837209302,0,0.0,0,0,0,0
HE van der Dussen,HE van der Dussen,South Africa,1,2,0,0,50.0,0,0.0,0,0,0,0
DA Miller,DA Miller,South Africa,18,15,0,1,120.0,0,0.0,0,0,0,0
D Pretorius,D Pretorius,South Africa,10,7,0,1,142.85714285714286,3,27.0,0,0,0,9.0
AL Phehlukwayo,AL Phehlukwayo,South Africa,8,5,0,1,160.0,3,20.0,1,0,1,6.666666666666667
BC Fortuin,BC Fortuin,South Africa,0,0,0,0,0,4,32.0,1,0,0,8.0
K Rabada,K Rabada,South Africa,0,0,0,0,0,3,24.0,0,0,2,8.0
A Nortje,A Nortje,South Africa,0,0,0,0,0,3,27.0,0,0,0,9.0
T Shamsi,T Shamsi,South Africa,0,0,0,0,0,3,19.0,1,0,1,6.333333333333333
RG Sharma,RG Sharma,India,12,13,0,2,92.3076923076923,0,0.0,0,0,0,0
S Dhawan,S Dhawan,India,40,31,4,1,129.03225806451613,0,0.0,0,0,0,0
V Kohli,V Kohli,India,72,52,4,3,138.46153846153845,0,0.0,0,0,0,0
RR Pant,RR Pant,India,4,5,0,0,80.0,0,0.0,0,0,0,0
SS Iyer,SS Iyer,India,16,14,2,0,114.28571428571428,0,0.0,0,0,0,0
HH Pandya,HH Pandya,India,0,0,0,0,0,4,31.0,1,0,0,7.75
RA Jadeja,RA Jadeja,India,0,0,0,0,0,4,31.0,1,0,0,7.75
KH Pandya,KH Pandya,India,0,0,0,0,0,1,7.0,0,0,0,7.0
Washington Sundar,Washington Sundar,India,0,0,0,0,0,3,19.0,0,0,0,6.333333333333333
DL Chahar,DL Chahar,India,0,0,0,0,0,4,22.0,2,0,0,5.5
NA Saini,NA Saini,India,0,0,0,0,0,4,34.0,1,0,0,8.5
