,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Strauss,AJ Strauss,England,156,289,13,0,53.979238754325266,0,0.0,0,0,0,0
AN Cook,AN Cook,England,36,62,2,0,58.06451612903226,0,0.0,0,0,0,0
OA Shah,OA Shah,England,34,123,5,0,27.64227642276423,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,112,118,11,1,94.91525423728814,3,5.0,0,0,0,1.6666666666666667
PD Collingwood,PD Collingwood,England,170,307,12,0,55.37459283387622,0,0.0,0,0,0,0
MJ Prior,MJ Prior,England,192,247,20,0,77.7327935222672,0,0.0,0,0,0,0
SCJ Broad,SCJ Broad,England,32,43,3,0,74.4186046511628,35,76.0,3,0,1,2.1714285714285713
GP Swann,GP Swann,England,11,11,1,0,100.0,67,143.0,6,0,0,2.1343283582089554
JM Anderson,JM Anderson,England,0,0,0,0,0,48,94.0,4,0,0,1.9583333333333333
MS Panesar,MS Panesar,England,0,0,0,0,0,62,148.0,4,0,0,2.3870967741935485
A Khan,A Khan,England,0,0,0,0,0,28,122.0,1,14,3,4.357142857142857
CH Gayle,CH Gayle,West Indies,106,212,11,2,50.0,29,96.0,1,1,0,3.310344827586207
DS Smith,DS Smith,West Indies,45,91,6,0,49.45054945054945,1,3.0,0,0,0,3.0
DBL Powell,DBL Powell,West Indies,0,32,0,0,0.0,16,79.0,1,1,0,4.9375
RR Sarwan,RR Sarwan,West Indies,28,63,4,0,44.44444444444444,0,0.0,0,0,0,0
LMP Simmons,LMP Simmons,West Indies,32,91,4,0,35.16483516483517,11,55.0,0,0,0,5.0
S Chanderpaul,S Chanderpaul,West Indies,153,414,13,1,36.95652173913043,0,0.0,0,0,0,0
BP Nash,BP Nash,West Indies,110,269,17,0,40.89219330855018,26,98.0,0,0,0,3.769230769230769
RO Hinds,RO Hinds,West Indies,43,125,6,1,34.4,48,183.0,3,3,0,3.8125
D Ramdin,D Ramdin,West Indies,32,136,5,0,23.52941176470588,0,0.0,0,0,0,0
FH Edwards,FH Edwards,West Indies,9,46,1,0,19.565217391304348,35,130.0,2,9,2,3.7142857142857144
LS Baker,LS Baker,West Indies,0,3,0,0,0.0,31,116.0,5,1,0,3.7419354838709675
