,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
ADS Fletcher,ADS Fletcher,Melbourne Stars,89,49,8,4,181.6326530612245,0,0.0,0,0,0,0
MP Stoinis,MP Stoinis,Melbourne Stars,13,26,0,0,50.0,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Melbourne Stars,37,28,3,1,132.14285714285714,4,12.0,2,0,0,3.0
HWR Cartwright,HWR Cartwright,Melbourne Stars,30,17,2,2,176.47058823529412,0,0.0,0,0,0,0
NCR Larkin,NCR Larkin,Melbourne Stars,0,0,0,0,0,0,0.0,0,0,0,0
NJ Maddinson,NJ Maddinson,Melbourne Stars,0,0,0,0,0,0,0.0,0,0,0,0
SE Gotch,SE Gotch,Melbourne Stars,0,0,0,0,0,0,0.0,0,0,0,0
A Zampa,A Zampa,Melbourne Stars,0,0,0,0,0,4,17.0,5,0,0,4.25
B Stanlake,B Stanlake,Melbourne Stars,0,0,0,0,0,2,10.0,1,0,1,5.0
Haris Rauf,Haris Rauf,Melbourne Stars,0,0,0,0,0,1,10.0,0,0,0,10.0
Zahir Khan,Zahir Khan,Melbourne Stars,0,0,0,0,0,4,19.0,2,0,2,4.75
AT Carey,AT Carey,Adelaide Strikers,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
PD Salt,PD Salt,Adelaide Strikers,5,8,1,0,62.5,0,0.0,0,0,0,0
MT Renshaw,MT Renshaw,Adelaide Strikers,20,23,2,0,86.95652173913044,0,0.0,0,0,0,0
JW Wells,JW Wells,Adelaide Strikers,18,23,0,0,78.26086956521739,0,0.0,0,0,0,0
J Weatherald,J Weatherald,Adelaide Strikers,10,9,1,0,111.11111111111111,0,0.0,0,0,0,0
RJ Gibson,RJ Gibson,Adelaide Strikers,1,2,0,0,50.0,0,0.0,0,0,0,0
C Valente,C Valente,Adelaide Strikers,1,5,0,0,20.0,4,36.0,1,0,0,9.0
DJ Worrall,DJ Worrall,Adelaide Strikers,0,3,0,0,0.0,4,28.0,0,0,1,7.0
DR Briggs,DR Briggs,Adelaide Strikers,4,2,1,0,200.0,4,36.0,1,0,2,9.0
WA Agar,WA Agar,Adelaide Strikers,3,1,0,0,300.0,4,46.0,0,0,0,11.5
LN O'Connor,LN O'Connor,Adelaide Strikers,2,4,0,0,50.0,4,26.0,0,0,0,6.5
