,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
NJ Selman,NJ Selman,Glamorgan,142,239,12,0,59.41422594142259,0,0.0,0,0,0,0
CR Brown,CR Brown,Glamorgan,48,46,11,0,104.34782608695652,4,14.0,0,1,0,3.5
CA Ingram,CA Ingram,Glamorgan,18,15,3,0,120.0,0,0.0,0,0,0,0
KS Carlson,KS Carlson,Glamorgan,244,363,34,4,67.21763085399449,0,0.0,0,0,0,0
AHT Donald,AHT Donald,Glamorgan,1,5,0,0,20.0,0,0.0,0,0,0,0
CB Cooke,CB Cooke,Glamorgan,97,112,13,3,86.60714285714286,0,0.0,0,0,0,0
AG Salter,AG Salter,Glamorgan,172,322,23,3,53.41614906832298,16,58.0,0,0,0,3.625
CAJ Meschede,CAJ Meschede,Glamorgan,0,4,0,0,0.0,24,81.0,3,1,0,3.375
RAJ Smith,RAJ Smith,Glamorgan,38,71,4,0,53.52112676056338,16,80.0,1,0,0,5.0
M de Lange,M de Lange,Glamorgan,0,3,0,0,0.0,24,116.0,2,1,0,4.833333333333333
MG Hogan,MG Hogan,Glamorgan,2,5,0,0,40.0,26,46.0,2,1,0,1.7692307692307692
BAC Howell,BAC Howell,Gloucestershire,163,236,20,1,69.0677966101695,12,48.0,0,0,0,4.0
CDJ Dent,CDJ Dent,Gloucestershire,13,47,1,0,27.659574468085108,10,61.0,1,0,0,6.1
James Bracey,James Bracey,Gloucestershire,156,272,19,2,57.35294117647059,0,0.0,0,0,0,0
GT Hankins,GT Hankins,Gloucestershire,0,2,0,0,0.0,0,0.0,0,0,0,0
P Mustard,P Mustard,Gloucestershire,33,50,3,0,66.0,9,44.0,0,0,0,4.888888888888889
JMR Taylor,JMR Taylor,Gloucestershire,7,21,1,0,33.33333333333333,20,103.0,4,0,0,5.15
K Noema-Barnett,K Noema-Barnett,Gloucestershire,6,11,1,0,54.54545454545454,39,104.0,2,1,0,2.6666666666666665
DA Payne,DA Payne,Gloucestershire,5,13,0,0,38.46153846153847,34,105.0,4,0,1,3.088235294117647
J Shaw,J Shaw,Gloucestershire,1,10,0,0,10.0,34,134.0,1,0,0,3.9411764705882355
MD Taylor,MD Taylor,Gloucestershire,3,2,0,0,150.0,30,134.0,0,0,0,4.466666666666667
LC Norwell,LC Norwell,Gloucestershire,0,0,0,0,0,10,32.0,1,0,0,3.2
