,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SD Robson,SD Robson,Middlesex,1,4,0,0,25.0,1,16.0,0,0,1,16.0
MDE Holden,MDE Holden,Middlesex,166,139,16,1,119.42446043165467,1,9.0,0,0,0,9.0
NRT Gubbins,NRT Gubbins,Middlesex,47,45,8,0,104.44444444444446,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,Middlesex,94,85,8,2,110.58823529411765,0,0.0,0,0,0,0
SS Eskinazi,SS Eskinazi,Middlesex,12,11,0,1,109.09090909090908,0,0.0,0,0,0,0
GFB Scott,GFB Scott,Middlesex,25,12,1,2,208.33333333333334,8,61.0,0,0,1,7.625
JA Simpson,JA Simpson,Middlesex,22,6,2,2,366.66666666666663,0,0.0,0,0,0,0
TS Roland-Jones,TS Roland-Jones,Middlesex,0,0,0,0,0,10,57.0,2,0,7,5.7
JAR Harris,JAR Harris,Middlesex,0,0,0,0,0,10,65.0,4,0,1,6.5
NA Sowter,NA Sowter,Middlesex,0,0,0,0,0,10,68.0,2,0,2,6.8
TG Helm,TG Helm,Middlesex,0,0,0,0,0,9,61.0,2,0,1,6.777777777777778
DJ Bell-Drummond,DJ Bell-Drummond,Kent,12,16,2,0,75.0,7,45.0,1,0,0,6.428571428571429
Z Crawley,Z Crawley,Kent,120,124,15,0,96.7741935483871,0,0.0,0,0,0,0
MT Renshaw,MT Renshaw,Kent,49,40,5,2,122.50000000000001,2,16.0,0,0,0,8.0
HG Kuhn,HG Kuhn,Kent,36,31,5,0,116.12903225806453,0,0.0,0,0,0,0
AP Rouse,AP Rouse,Kent,17,14,2,1,121.42857142857142,0,0.0,0,0,0,0
AJ Blake,AJ Blake,Kent,43,32,4,2,134.375,2,11.0,0,0,0,5.5
OG Robinson,OG Robinson,Kent,20,15,3,0,133.33333333333331,0,0.0,0,0,0,0
HW Podmore,HW Podmore,Kent,1,2,0,0,50.0,10,88.0,1,1,1,8.8
ME Milnes,ME Milnes,Kent,12,6,1,1,200.0,10,87.0,1,0,3,8.7
Imran Qayyum,Imran Qayyum,Kent,4,7,0,0,57.14285714285714,9,57.0,0,0,0,6.333333333333333
ME Claydon,ME Claydon,Kent,5,8,0,0,62.5,10,73.0,2,1,2,7.3
