,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
WU Tharanga,WU Tharanga,Sri Lanka,27,51,4,0,52.94117647058824,0,0.0,0,0,0,0
ST Jayasuriya,ST Jayasuriya,Sri Lanka,31,39,2,0,79.48717948717949,6,10.0,0,0,0,1.6666666666666667
KC Sangakkara,KC Sangakkara,Sri Lanka,164,206,21,1,79.6116504854369,0,0.0,0,0,0,0
DPMD Jayawardene,DPMD Jayawardene,Sri Lanka,31,125,2,0,24.8,0,0.0,0,0,0,0
CK Kapugedera,CK Kapugedera,Sri Lanka,32,76,5,0,42.10526315789473,0,0.0,0,0,0,0
LPC Silva,LPC Silva,Sri Lanka,213,302,27,1,70.52980132450331,0,0.0,0,0,0,0
HAPW Jayawardene,HAPW Jayawardene,Sri Lanka,62,156,7,1,39.743589743589745,0,0.0,0,0,0,0
WPUJC Vaas,WPUJC Vaas,Sri Lanka,47,79,4,0,59.49367088607595,22,72.0,1,0,1,3.272727272727273
MF Maharoof,MF Maharoof,Sri Lanka,5,14,0,0,35.714285714285715,16,57.0,2,6,0,3.5625
SL Malinga,SL Malinga,Sri Lanka,0,6,0,0,0.0,33,130.0,7,3,2,3.9393939393939394
M Muralitharan,M Muralitharan,Sri Lanka,0,5,0,0,0.0,46,118.0,10,0,0,2.5652173913043477
CD Cumming,CD Cumming,New Zealand,33,94,5,0,35.1063829787234,0,0.0,0,0,0,0
JM How,JM How,New Zealand,59,67,9,1,88.05970149253731,0,0.0,0,0,0,0
MS Sinclair,MS Sinclair,New Zealand,43,131,3,0,32.82442748091603,0,0.0,0,0,0,0
SP Fleming,SP Fleming,New Zealand,27,69,4,0,39.130434782608695,0,0.0,0,0,0,0
NJ Astle,NJ Astle,New Zealand,26,66,3,0,39.39393939393939,7,22.0,0,0,0,3.142857142857143
BB McCullum,BB McCullum,New Zealand,60,97,8,0,61.855670103092784,0,0.0,0,0,0,0
JDP Oram,JDP Oram,New Zealand,5,23,1,0,21.73913043478261,3,10.0,1,0,0,3.3333333333333335
DL Vettori,DL Vettori,New Zealand,51,71,7,0,71.83098591549296,57,183.0,10,0,0,3.210526315789474
JEC Franklin,JEC Franklin,New Zealand,45,99,4,1,45.45454545454545,37,109.0,1,4,0,2.945945945945946
SE Bond,SE Bond,New Zealand,14,30,3,0,46.666666666666664,35,152.0,3,5,0,4.3428571428571425
CS Martin,CS Martin,New Zealand,4,10,1,0,40.0,36,148.0,5,3,0,4.111111111111111
