,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DR Martyn,DR Martyn,Australia,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
PA Jaques,PA Jaques,Australia,94,112,14,0,83.92857142857143,0,0.0,0,0,0,0
RT Ponting,RT Ponting,Australia,9,19,1,0,47.368421052631575,0,0.0,0,0,0,0
A Symonds,A Symonds,Australia,7,14,1,0,50.0,2,15.0,0,0,0,7.5
MJ Clarke,MJ Clarke,Australia,34,45,4,0,75.55555555555556,0,0.0,0,0,0,0
MEK Hussey,MEK Hussey,Australia,18,31,0,0,58.06451612903226,0,0.0,0,0,0,0
BJ Haddin,BJ Haddin,Australia,1,4,0,0,25.0,0,0.0,0,0,0,0
JR Hopes,JR Hopes,Australia,38,47,1,0,80.85106382978722,7,28.0,0,0,0,4.0
B Lee,B Lee,Australia,6,9,0,0,66.66666666666666,10,22.0,5,0,2,2.2
BR Dorey,BR Dorey,Australia,2,8,0,0,25.0,9,51.0,1,0,0,5.666666666666667
GD McGrath,GD McGrath,Australia,2,6,0,0,33.33333333333333,9,35.0,1,1,0,3.888888888888889
GB Hogg,GB Hogg,Australia,0,0,0,0,0,10,32.0,3,0,0,3.2
GC Smith,GC Smith,South Africa,9,17,1,0,52.94117647058824,4,15.0,1,0,2,3.75
HH Dippenaar,HH Dippenaar,South Africa,41,93,3,0,44.086021505376344,0,0.0,0,0,0,0
AJ Hall,AJ Hall,South Africa,1,4,0,0,25.0,10,35.0,4,0,1,3.5
HH Gibbs,HH Gibbs,South Africa,39,53,4,1,73.58490566037736,0,0.0,0,0,0,0
AG Prince,AG Prince,South Africa,21,27,1,1,77.77777777777779,0,0.0,0,0,0,0
MV Boucher,MV Boucher,South Africa,5,12,0,0,41.66666666666667,0,0.0,0,0,0,0
JM Kemp,JM Kemp,South Africa,3,8,0,0,37.5,0,0.0,0,0,0,0
JJ van der Wath,JJ van der Wath,South Africa,0,6,0,0,0.0,5,21.0,2,0,1,4.2
SM Pollock,SM Pollock,South Africa,46,31,1,4,148.38709677419354,10,31.0,2,0,1,3.1
J Botha,J Botha,South Africa,15,25,1,0,60.0,10,47.0,0,0,0,4.7
GJP Kruger,GJP Kruger,South Africa,0,7,0,0,0.0,6,35.0,0,0,2,5.833333333333333
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,5,58.0,1,7,2,11.6
