,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
HM Amla,HM Amla,South Africa,6,9,1,0,66.66666666666666,0,0.0,0,0,0,0
Q de Kock,Q de Kock,South Africa,10,17,1,0,58.82352941176471,0,0.0,0,0,0,0
F du Plessis,F du Plessis,South Africa,38,54,4,0,70.37037037037037,0,0.0,0,0,0,0
HE van der Dussen,HE van der Dussen,South Africa,22,37,1,0,59.45945945945946,0,0.0,0,0,0,0
DA Miller,DA Miller,South Africa,31,40,1,0,77.5,0,0.0,0,0,0,0
JP Duminy,JP Duminy,South Africa,3,11,0,0,27.27272727272727,0,0.0,0,0,0,0
AL Phehlukwayo,AL Phehlukwayo,South Africa,34,61,2,1,55.73770491803278,9,40.0,1,0,1,4.444444444444445
CH Morris,CH Morris,South Africa,42,34,1,2,123.52941176470588,10,36.0,1,0,1,3.6
K Rabada,K Rabada,South Africa,31,35,2,0,88.57142857142857,10,39.0,2,0,1,3.9
Imran Tahir,Imran Tahir,South Africa,0,2,0,0,0.0,10,58.0,0,0,0,5.8
T Shamsi,T Shamsi,South Africa,0,0,0,0,0,9,54.0,0,0,1,6.0
S Dhawan,S Dhawan,India,8,12,1,0,66.66666666666666,0,0.0,0,0,0,0
RG Sharma,RG Sharma,India,122,144,13,2,84.72222222222221,0,0.0,0,0,0,0
V Kohli,V Kohli,India,18,34,1,0,52.94117647058824,0,0.0,0,0,0,0
KL Rahul,KL Rahul,India,26,42,2,0,61.904761904761905,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,34,46,2,0,73.91304347826086,0,0.0,0,0,0,0
HH Pandya,HH Pandya,India,15,7,3,0,214.28571428571428,6,31.0,0,0,0,5.166666666666667
KM Jadhav,KM Jadhav,India,0,0,0,0,0,4,16.0,0,0,0,4.0
B Kumar,B Kumar,India,0,0,0,0,0,10,44.0,2,0,2,4.4
Kuldeep Yadav,Kuldeep Yadav,India,0,0,0,0,0,10,46.0,1,0,1,4.6
YS Chahal,YS Chahal,India,0,0,0,0,0,10,51.0,4,0,3,5.1
JJ Bumrah,JJ Bumrah,India,0,0,0,0,0,10,35.0,2,0,0,3.5
