,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Chirag Suri,Chirag Suri,United Arab Emirates,51,44,3,1,115.90909090909092,0,0.0,0,0,0,0
Waseem Muhammad,Waseem Muhammad,United Arab Emirates,0,3,0,0,0.0,1,4.0,1,0,0,4.0
V Aravind,V Aravind,United Arab Emirates,23,15,4,0,153.33333333333334,0,0.0,0,0,0,0
Muhammad Usman,Muhammad Usman,United Arab Emirates,32,31,4,0,103.2258064516129,0,0.0,0,0,0,0
Basil Hameed,Basil Hameed,United Arab Emirates,39,20,1,3,195.0,1,4.0,0,0,0,4.0
Kashif Daud,Kashif Daud,United Arab Emirates,12,7,0,1,171.42857142857142,4,23.0,0,0,1,5.75
A Sharafu,A Sharafu,United Arab Emirates,0,0,0,0,0,0,0.0,0,0,0,0
Ahmed Raza,Ahmed Raza,United Arab Emirates,0,0,0,0,0,2,19.0,1,0,1,9.5
Zahoor Khan,Zahoor Khan,United Arab Emirates,0,0,0,0,0,3,8.0,1,0,0,2.6666666666666665
Akif Raja,Akif Raja,United Arab Emirates,0,0,0,0,0,4,22.0,3,0,2,5.5
KP Meiyappan,KP Meiyappan,United Arab Emirates,0,0,0,0,0,4,25.0,4,0,0,6.25
PR Stirling,PR Stirling,Ireland,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
KJ O'Brien,KJ O'Brien,Ireland,12,12,2,0,100.0,0,0.0,0,0,0,0
A Balbirnie,A Balbirnie,Ireland,9,9,1,0,100.0,0,0.0,0,0,0,0
GJ Delany,GJ Delany,Ireland,18,20,2,0,90.0,1,8.0,0,0,1,8.0
C Campher,C Campher,Ireland,22,16,0,1,137.5,3,19.0,1,0,0,6.333333333333333
GH Dockrell,GH Dockrell,Ireland,17,17,0,1,100.0,0,0.0,0,0,0,0
NA Rock,NA Rock,Ireland,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
Simi Singh,Simi Singh,Ireland,1,2,0,0,50.0,4,29.0,0,0,1,7.25
MR Adair,MR Adair,Ireland,8,8,1,0,100.0,4,40.0,1,0,2,10.0
CA Young,CA Young,Ireland,6,11,0,0,54.54545454545454,4,43.0,1,0,0,10.75
J Little,J Little,Ireland,2,6,0,0,33.33333333333333,4,24.0,1,0,2,6.0
