,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Mohammad Hafeez,Mohammad Hafeez,Pakistan,14,29,1,0,48.275862068965516,8,30.0,1,0,0,3.75
Azhar Ali,Azhar Ali,Pakistan,96,119,12,0,80.67226890756302,0,0.0,0,0,0,0
Younis Khan,Younis Khan,Pakistan,4,13,0,0,30.76923076923077,0,0.0,0,0,0,0
Misbah-ul-Haq,Misbah-ul-Haq,Pakistan,27,35,1,0,77.14285714285715,0,0.0,0,0,0,0
Umar Akmal,Umar Akmal,Pakistan,3,11,0,0,27.27272727272727,0,0.0,0,0,0,0
Shahid Afridi,Shahid Afridi,Pakistan,17,16,2,0,106.25,10,50.0,1,0,2,5.0
Sarfraz Ahmed,Sarfraz Ahmed,Pakistan,20,27,2,0,74.07407407407408,0,0.0,0,0,0,0
Sohail Tanvir,Sohail Tanvir,Pakistan,3,10,0,0,30.0,8,51.0,1,1,1,6.375
Umar Gul,Umar Gul,Pakistan,14,13,0,1,107.6923076923077,9,58.0,0,0,0,6.444444444444445
Saeed Ajmal,Saeed Ajmal,Pakistan,4,5,1,0,80.0,10,49.0,1,0,0,4.9
Rahat Ali,Rahat Ali,Pakistan,0,0,0,0,0,4,34.0,0,0,1,8.5
WU Tharanga,WU Tharanga,Sri Lanka,18,25,3,0,72.0,0,0.0,0,0,0,0
TM Dilshan,TM Dilshan,Sri Lanka,119,139,11,1,85.61151079136691,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Sri Lanka,18,27,1,0,66.66666666666666,0,0.0,0,0,0,0
LD Chandimal,LD Chandimal,Sri Lanka,32,53,3,0,60.37735849056604,0,0.0,0,0,0,0
DPMD Jayawardene,DPMD Jayawardene,Sri Lanka,53,45,8,0,117.77777777777779,0,0.0,0,0,0,0
NLTC Perera,NLTC Perera,Sri Lanka,24,14,2,2,171.42857142857142,10,44.0,6,0,0,4.4
HDRL Thirimanne,HDRL Thirimanne,Sri Lanka,0,0,0,0,0,0,0.0,0,0,0,0
AD Mathews,AD Mathews,Sri Lanka,0,0,0,0,0,10,48.0,0,0,0,4.8
HMRKB Herath,HMRKB Herath,Sri Lanka,0,0,0,0,0,10,37.0,0,0,0,3.7
KMDN Kulasekara,KMDN Kulasekara,Sri Lanka,0,0,0,0,0,9,33.0,2,0,0,3.6666666666666665
SL Malinga,SL Malinga,Sri Lanka,0,0,0,0,0,8,40.0,2,0,0,5.0
