,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
N Boochatham,N Boochatham,Thailand,24,16,4,0,150.0,4,16.0,4,1,0,4.0
N Chantam,N Chantam,Thailand,88,66,10,2,133.33333333333331,0,0.0,0,0,0,0
N Koncharoenkai,N Koncharoenkai,Thailand,13,19,2,0,68.42105263157895,0,0.0,0,0,0,0
C Sutthiruang,C Sutthiruang,Thailand,3,6,0,0,50.0,0,0.0,0,0,0,0
N Chaiwai,N Chaiwai,Thailand,20,15,2,0,133.33333333333331,0,0.0,0,0,0,0
O Kamchomphu,O Kamchomphu,Thailand,0,0,0,0,0,4,17.0,2,0,0,4.25
S Tippoch,S Tippoch,Thailand,0,0,0,0,0,1,15.0,0,0,1,15.0
W Liengprasert,W Liengprasert,Thailand,0,0,0,0,0,0,0.0,0,0,0,0
S Laomi,S Laomi,Thailand,0,0,0,0,0,4,24.0,2,0,1,6.0
R Padunglerd,R Padunglerd,Thailand,0,0,0,0,0,3,17.0,1,0,1,5.666666666666667
T Putthawong,T Putthawong,Thailand,0,0,0,0,0,4,12.0,1,0,1,3.0
A Ndiraya,A Ndiraya,Zimbabwe,1,8,0,0,12.5,0,0.0,0,0,0,0
M Mupachikwa,M Mupachikwa,Zimbabwe,18,20,2,0,90.0,0,0.0,0,0,0,0
CS Mugeri,CS Mugeri,Zimbabwe,5,8,1,0,62.5,0,0.0,0,0,0,0
M Musonda,M Musonda,Zimbabwe,0,1,0,0,0.0,0,0.0,0,0,0,0
P Marange,P Marange,Zimbabwe,30,29,5,0,103.44827586206897,4,31.0,0,0,0,7.75
J Nkomo,J Nkomo,Zimbabwe,25,32,2,0,78.125,4,34.0,0,0,2,8.5
CT Dhururu,CT Dhururu,Zimbabwe,8,10,1,0,80.0,0,0.0,0,0,0,0
L Tshuma,L Tshuma,Zimbabwe,6,4,1,0,150.0,4,27.0,2,0,0,6.75
L Phiri,L Phiri,Zimbabwe,2,2,0,0,100.0,1,7.0,0,0,0,7.0
N Sibanda,N Sibanda,Zimbabwe,0,3,0,0,0.0,4,26.0,0,0,0,6.5
A Mazvishaya,A Mazvishaya,Zimbabwe,1,1,0,0,100.0,3,29.0,1,1,2,9.666666666666666
