,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
WTS Porterfield,WTS Porterfield,Ireland,72,60,8,1,120.0,0,0.0,0,0,0,0
PR Stirling,PR Stirling,Ireland,28,19,6,0,147.36842105263156,2,15.0,0,0,1,7.5
SW Poynter,SW Poynter,Ireland,10,13,0,0,76.92307692307693,0,0.0,0,0,0,0
GC Wilson,GC Wilson,Ireland,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
NJ O'Brien,NJ O'Brien,Ireland,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
A Balbirnie,A Balbirnie,Ireland,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
SR Thompson,SR Thompson,Ireland,2,2,0,0,100.0,2,24.0,0,0,0,12.0
GH Dockrell,GH Dockrell,Ireland,5,5,0,0,100.0,4,37.0,0,0,3,9.25
MC Sorensen,MC Sorensen,Ireland,2,2,0,0,100.0,4,16.0,3,0,1,4.0
TJ Murtagh,TJ Murtagh,Ireland,1,1,0,0,100.0,4,22.0,0,0,1,5.5
WB Rankin,WB Rankin,Ireland,0,3,0,0,0.0,4,17.0,4,0,1,4.25
Rohan Mustafa,Rohan Mustafa,United Arab Emirates,20,25,2,1,80.0,4,30.0,0,0,0,7.5
Muhammad Kaleem,Muhammad Kaleem,United Arab Emirates,6,8,0,0,75.0,0,0.0,0,0,0,0
Mohammad Shahzad (2),Mohammad Shahzad (2),United Arab Emirates,22,16,1,1,137.5,2,10.0,3,0,0,5.0
Shaiman Anwar,Shaiman Anwar,United Arab Emirates,12,8,1,1,150.0,0,0.0,0,0,0,0
SP Patil,SP Patil,United Arab Emirates,31,37,1,1,83.78378378378379,0,0.0,0,0,0,0
Muhammad Usman,Muhammad Usman,United Arab Emirates,7,6,1,0,116.66666666666667,0,0.0,0,0,0,0
Amjad Javed,Amjad Javed,United Arab Emirates,19,12,0,2,158.33333333333331,4,28.0,2,0,0,7.0
Usman Mushtaq,Usman Mushtaq,United Arab Emirates,4,5,0,0,80.0,0,0.0,0,0,0,0
Mohammad Naveed,Mohammad Naveed,United Arab Emirates,3,3,0,0,100.0,4,16.0,2,0,0,4.0
Ahmed Raza,Ahmed Raza,United Arab Emirates,0,0,0,0,0,4,19.0,2,0,0,4.75
Qadeer Ahmed,Qadeer Ahmed,United Arab Emirates,0,0,0,0,0,2,24.0,0,0,0,12.0
