,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JP Duminy,JP Duminy,Islamabad United,4,9,1,0,44.44444444444444,2,15.0,0,0,0,7.5
AD Hales,AD Hales,Islamabad United,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
CAK Walton,CAK Walton,Islamabad United,21,17,2,1,123.52941176470588,0,0.0,0,0,0,0
Misbah-ul-Haq,Misbah-ul-Haq,Islamabad United,19,23,3,0,82.6086956521739,0,0.0,0,0,0,0
Hussain Talat,Hussain Talat,Islamabad United,1,2,0,0,50.0,0,0.0,0,0,0,0
Asif Ali,Asif Ali,Islamabad United,34,14,1,4,242.85714285714283,0,0.0,0,0,0,0
Shadab Khan,Shadab Khan,Islamabad United,8,10,0,0,80.0,4,22.0,1,0,1,5.5
Faheem Ashraf,Faheem Ashraf,Islamabad United,4,8,0,0,50.0,3,13.0,1,0,0,4.333333333333333
Amad Butt,Amad Butt,Islamabad United,13,14,1,0,92.85714285714286,2,27.0,0,0,0,13.5
Zafar Gohar,Zafar Gohar,Islamabad United,3,7,0,0,42.857142857142854,3,21.0,0,0,2,7.0
ST Finn,ST Finn,Islamabad United,0,1,0,0,0.0,3,21.0,1,0,0,7.0
Khurram Manzoor,Khurram Manzoor,Karachi Kings,15,13,1,1,115.38461538461537,0,0.0,0,0,0,0
JL Denly,JL Denly,Karachi Kings,36,29,6,1,124.13793103448276,0,0.0,0,0,0,0
Babar Azam,Babar Azam,Karachi Kings,29,26,2,0,111.53846153846155,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,Karachi Kings,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
CA Ingram,CA Ingram,Karachi Kings,31,30,2,2,103.33333333333334,0,0.0,0,0,0,0
Shahid Afridi,Shahid Afridi,Karachi Kings,0,0,0,0,0,4,18.0,2,0,0,4.5
Mohammad Rizwan,Mohammad Rizwan,Karachi Kings,0,0,0,0,0,0,0.0,0,0,0,0
Mohammad Amir,Mohammad Amir,Karachi Kings,0,0,0,0,0,3,14.0,1,0,1,4.666666666666667
TS Mills,TS Mills,Karachi Kings,0,0,0,0,0,4,26.0,1,0,0,6.5
Usman Shinwari,Usman Shinwari,Karachi Kings,0,0,0,0,0,4,17.0,4,0,0,4.25
Mohammad Irfan (4),Mohammad Irfan (4),Karachi Kings,0,0,0,0,0,4,44.0,2,0,0,11.0
