,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
TWM Latham,TWM Latham,Durham,33,23,4,1,143.47826086956522,0,0.0,0,0,0,0
G Clark,G Clark,Durham,16,8,4,0,200.0,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,Durham,26,18,3,1,144.44444444444443,4,39.0,2,0,0,9.75
RD Pringle,RD Pringle,Durham,13,14,2,0,92.85714285714286,0,0.0,0,0,0,0
SW Poynter,SW Poynter,Durham,31,25,1,1,124.0,0,0.0,0,0,0,0
WR Smith,WR Smith,Durham,6,10,0,0,60.0,2,15.0,1,0,0,7.5
RC Davies,RC Davies,Durham,21,13,2,1,161.53846153846155,0,0.0,0,0,0,0
MA Wood,MA Wood,Durham,17,9,2,0,188.88888888888889,4,29.0,1,0,2,7.25
NJ Rimmington,NJ Rimmington,Durham,3,1,0,0,300.0,4,38.0,2,0,0,9.5
C Rushworth,C Rushworth,Durham,0,0,0,0,0,4,22.0,3,0,0,5.5
BG Whitehead,BG Whitehead,Durham,0,0,0,0,0,2,19.0,0,0,1,9.5
R Vasconcelos,R Vasconcelos,Northamptonshire,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
BM Duckett,BM Duckett,Northamptonshire,40,30,5,0,133.33333333333331,0,0.0,0,0,0,0
JJ Cobb,JJ Cobb,Northamptonshire,14,13,1,1,107.6923076923077,0,0.0,0,0,0,0
CO Thurston,CO Thurston,Northamptonshire,16,14,1,0,114.28571428571428,0,0.0,0,0,0,0
AG Wakely,AG Wakely,Northamptonshire,16,15,1,0,106.66666666666667,0,0.0,0,0,0,0
S Prasanna,S Prasanna,Northamptonshire,38,18,3,3,211.11111111111111,4,22.0,2,0,0,5.5
BJ Curran,BJ Curran,Northamptonshire,15,10,0,1,150.0,0,0.0,0,0,0,0
RK Kleinveldt,RK Kleinveldt,Northamptonshire,0,1,0,0,0.0,4,41.0,1,0,0,10.25
BA Hutton,BA Hutton,Northamptonshire,8,8,1,0,100.0,4,28.0,2,0,0,7.0
NL Buck,NL Buck,Northamptonshire,11,8,2,0,137.5,4,42.0,1,1,0,10.5
BW Sanderson,BW Sanderson,Northamptonshire,0,0,0,0,0,4,35.0,1,0,0,8.75
