,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MDKJ Perera,MDKJ Perera,Sri Lanka,15,13,2,0,115.38461538461537,0,0.0,0,0,0,0
WIA Fernando,WIA Fernando,Sri Lanka,9,10,1,0,90.0,0,0.0,0,0,0,0
GSNFG Jayasuriya,GSNFG Jayasuriya,Sri Lanka,16,18,3,0,88.88888888888889,1,11.0,0,0,0,11.0
BKG Mendis,BKG Mendis,Sri Lanka,11,13,1,0,84.61538461538461,0,0.0,0,0,0,0
AD Mathews,AD Mathews,Sri Lanka,23,22,2,0,104.54545454545455,4,26.0,1,0,0,6.5
MD Shanaka,MD Shanaka,Sri Lanka,31,25,3,1,124.0,1,10.0,1,0,2,10.0
PWH de Silva,PWH de Silva,Sri Lanka,8,8,1,0,100.0,0,0.0,0,0,0,0
NLTC Perera,NLTC Perera,Sri Lanka,21,13,1,1,161.53846153846155,3,20.0,0,0,0,6.666666666666667
CBRLS Kumara,CBRLS Kumara,Sri Lanka,0,0,0,0,0,3,28.0,1,0,0,9.333333333333334
SL Malinga,SL Malinga,Sri Lanka,0,0,0,0,0,3,46.0,0,0,3,15.333333333333334
PADLR Sandakan,PADLR Sandakan,Sri Lanka,0,0,0,0,0,2,17.0,0,0,1,8.5
LMP Simmons,LMP Simmons,West Indies,9,8,0,0,112.5,0,0.0,0,0,0,0
BA King,BA King,West Indies,43,21,6,2,204.76190476190476,0,0.0,0,0,0,0
SO Hetmyer,SO Hetmyer,West Indies,43,42,3,0,102.38095238095238,0,0.0,0,0,0,0
R Powell,R Powell,West Indies,17,17,2,0,100.0,0,0.0,0,0,0,0
AD Russell,AD Russell,West Indies,40,14,0,6,285.7142857142857,4,33.0,0,0,1,8.25
N Pooran,N Pooran,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
KA Pollard,KA Pollard,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
FA Allen,FA Allen,West Indies,0,0,0,0,0,4,24.0,2,1,0,6.0
DJ Bravo,DJ Bravo,West Indies,0,0,0,0,0,4,35.0,2,0,1,8.75
O Thomas,O Thomas,West Indies,0,0,0,0,0,4,24.0,1,0,2,6.0
SS Cottrell,SS Cottrell,West Indies,0,0,0,0,0,4,29.0,1,0,2,7.25
