,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DM Gondaria,DM Gondaria,Kenya,5,3,1,0,166.66666666666669,0,0.0,0,0,0,0
AA Obanda,AA Obanda,Kenya,7,4,1,0,175.0,0,0.0,0,0,0,0
IA Karim,IA Karim,Kenya,24,31,1,1,77.41935483870968,0,0.0,0,0,0,0
CO Obuya,CO Obuya,Kenya,34,43,2,0,79.06976744186046,0,0.0,0,0,0,0
RR Patel,RR Patel,Kenya,55,27,5,4,203.70370370370372,0,0.0,0,0,0,0
SO Ngoche,SO Ngoche,Kenya,6,8,0,0,75.0,4,20.0,2,0,0,5.0
LN Oluoch,LN Oluoch,Kenya,4,4,0,0,100.0,2,6.0,2,0,0,3.0
NM Odhiambo,NM Odhiambo,Kenya,0,0,0,0,0,4,21.0,1,0,1,5.25
E Otieno,E Otieno,Kenya,0,0,0,0,0,3,14.0,1,0,1,4.666666666666667
P Kerai,P Kerai,Kenya,0,0,0,0,0,3,15.0,4,0,0,5.0
E Ochieng,E Ochieng,Kenya,0,0,0,0,0,2,12.0,0,0,0,6.0
F Baleri,F Baleri,Ghana,6,9,1,0,66.66666666666666,0,0.0,0,0,0,0
R Bakum,R Bakum,Ghana,17,14,2,1,121.42857142857142,0,0.0,0,0,0,0
S Ateak,S Ateak,Ghana,15,21,2,0,71.42857142857143,0,0.0,0,0,0,0
JK Vifah,JK Vifah,Ghana,23,26,0,1,88.46153846153845,0,0.0,0,0,0,0
IKO Aboagye,IKO Aboagye,Ghana,3,5,0,0,60.0,4,26.0,3,0,0,6.5
DNA Ankrah,DNA Ankrah,Ghana,4,7,0,0,57.14285714285714,4,24.0,1,0,2,6.0
KS Bagabena,KS Bagabena,Ghana,0,1,0,0,0.0,1,9.0,0,0,0,9.0
DK Anefie,DK Anefie,Ghana,0,2,0,0,0.0,3,15.0,0,0,0,5.0
M Aboagye,M Aboagye,Ghana,5,5,0,0,100.0,0,0.0,0,0,0,0
G Bakiweyem,G Bakiweyem,Ghana,12,13,0,0,92.3076923076923,4,33.0,1,0,1,8.25
V Ateak,V Ateak,Ghana,1,2,0,0,50.0,4,31.0,0,0,0,7.75
