,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
HH Gibbs,HH Gibbs,Perth Scorchers,0,1,0,0,0.0,0,0.0,0,0,0,0
MJ North,MJ North,Perth Scorchers,22,24,3,0,91.66666666666666,0,0.0,0,0,0,0
L Ronchi,L Ronchi,Perth Scorchers,2,4,0,0,50.0,0,0.0,0,0,0,0
MR Marsh,MR Marsh,Perth Scorchers,77,57,5,4,135.08771929824562,1,11.0,0,0,0,11.0
PD Collingwood,PD Collingwood,Perth Scorchers,32,25,4,0,128.0,0,0.0,0,0,0,0
SM Katich,SM Katich,Perth Scorchers,12,7,2,0,171.42857142857142,0,0.0,0,0,0,0
NJ Rimmington,NJ Rimmington,Perth Scorchers,4,2,1,0,200.0,3,36.0,0,0,1,12.0
NM Coulter-Nile,NM Coulter-Nile,Perth Scorchers,0,0,0,0,0,4,23.0,0,0,2,5.75
GB Hogg,GB Hogg,Perth Scorchers,0,0,0,0,0,4,29.0,1,0,2,7.25
MA Beer,MA Beer,Perth Scorchers,0,0,0,0,0,3,29.0,0,0,0,9.666666666666666
BM Edmondson,BM Edmondson,Perth Scorchers,0,0,0,0,0,4,30.0,2,0,1,7.5
MC Henriques,MC Henriques,Sydney Sixers,70,41,6,4,170.73170731707316,2,27.0,0,0,0,13.5
SNJ O'Keefe,SNJ O'Keefe,Sydney Sixers,48,46,3,2,104.34782608695652,4,22.0,0,0,0,5.5
NJ Maddinson,NJ Maddinson,Sydney Sixers,10,13,1,0,76.92307692307693,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Sydney Sixers,21,11,4,0,190.9090909090909,0,0.0,0,0,0,0
BJ Rohrer,BJ Rohrer,Sydney Sixers,3,2,0,0,150.0,0,0.0,0,0,0,0
DJ Thornely,DJ Thornely,Sydney Sixers,0,0,0,0,0,0,0.0,0,0,0,0
PM Nevill,PM Nevill,Sydney Sixers,0,0,0,0,0,0,0.0,0,0,0,0
IA Moran,IA Moran,Sydney Sixers,0,0,0,0,0,2,22.0,0,0,0,11.0
B Lee,B Lee,Sydney Sixers,0,0,0,0,0,4,21.0,2,0,3,5.25
MA Starc,MA Starc,Sydney Sixers,0,0,0,0,0,4,40.0,2,0,0,10.0
SCG MacGill,SCG MacGill,Sydney Sixers,0,0,0,0,0,4,20.0,1,0,0,5.0
