,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
CH Gayle,CH Gayle,Lions,6,9,1,0,66.66666666666666,0,0.0,0,0,0,0
Q de Kock,Q de Kock,Lions,9,13,2,0,69.23076923076923,0,0.0,0,0,0,0
HE van der Dussen,HE van der Dussen,Lions,20,28,0,0,71.42857142857143,0,0.0,0,0,0,0
ND McKenzie,ND McKenzie,Lions,0,1,0,0,0.0,0,0.0,0,0,0,0
T Bavuma,T Bavuma,Lions,17,20,1,0,85.0,0,0.0,0,0,0,0
J Symes,J Symes,Lions,14,21,0,0,66.66666666666666,0,0.0,0,0,0,0
CH Morris,CH Morris,Lions,37,22,1,3,168.1818181818182,4,19.0,1,0,4,4.75
K Rabada,K Rabada,Lions,8,6,1,0,133.33333333333331,4,20.0,2,0,3,5.0
E Leie,E Leie,Lions,0,0,0,0,0,4,33.0,1,0,1,8.25
LL Tsotsobe,LL Tsotsobe,Lions,0,0,0,0,0,4,27.0,0,0,0,6.75
P Matshikwe,P Matshikwe,Lions,0,0,0,0,0,4,22.0,1,0,2,5.5
JD Vandiar,JD Vandiar,Dolphins,4,9,0,0,44.44444444444444,0,0.0,0,0,0,0
MN van Wyk,MN van Wyk,Dolphins,13,13,2,0,100.0,0,0.0,0,0,0,0
K Zondo,K Zondo,Dolphins,28,27,2,1,103.7037037037037,0,0.0,0,0,0,0
DA Miller,DA Miller,Dolphins,42,38,3,0,110.5263157894737,0,0.0,0,0,0,0
VB van Jaarsveld,VB van Jaarsveld,Dolphins,0,3,0,0,0.0,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Dolphins,19,14,2,0,135.71428571428572,4,24.0,2,0,0,6.0
R McLaren,R McLaren,Dolphins,2,12,0,0,16.666666666666664,4,25.0,1,0,3,6.25
P Subrayen,P Subrayen,Dolphins,0,0,0,0,0,4,17.0,1,0,0,4.25
AL Phehlukwayo,AL Phehlukwayo,Dolphins,0,0,0,0,0,1,5.0,0,0,2,5.0
CJ Alexander,CJ Alexander,Dolphins,0,0,0,0,0,3,15.0,1,0,0,5.0
R Frylinck,R Frylinck,Dolphins,0,0,0,0,0,4,30.0,2,0,0,7.5
