,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Shahreeennawab,Shahreeennawab,Qatar,31,40,1,0,77.5,0,0.0,0,0,0,0
H Agarwal,H Agarwal,Qatar,22,42,1,0,52.38095238095239,4,29.0,1,0,2,7.25
Aysha,Aysha,Qatar,18,15,2,0,120.0,2,15.0,0,0,2,7.5
S Dhadwal,S Dhadwal,Qatar,2,4,0,0,50.0,4,19.0,1,0,1,4.75
KE Pounsett,KE Pounsett,Qatar,12,11,1,0,109.09090909090908,0,0.0,0,0,0,0
A Mare,A Mare,Qatar,6,6,0,0,100.0,2,17.0,0,0,2,8.5
Rizpha Bano,Rizpha Bano,Qatar,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
Aleena Khan,Aleena Khan,Qatar,4,3,0,0,133.33333333333331,4,15.0,1,0,0,3.75
RS Quyn,RS Quyn,Qatar,0,0,0,0,0,4,21.0,0,0,1,5.25
Aisha Rahman,Aisha Rahman,Qatar,0,0,0,0,0,0,0.0,0,0,0,0
T Kale,T Kale,Qatar,0,0,0,0,0,0,0.0,0,0,0,0
TI Gajanayake,TI Gajanayake,Bahrain,43,46,6,0,93.47826086956522,4,19.0,2,1,0,4.75
R Rodrigo,R Rodrigo,Bahrain,43,50,3,0,86.0,0,0.0,0,0,0,0
HMD Rasangika,HMD Rasangika,Bahrain,19,20,1,0,95.0,4,28.0,1,1,1,7.0
P Shetty,P Shetty,Bahrain,2,2,0,0,100.0,4,16.0,1,0,5,4.0
D Bhaskara,D Bhaskara,Bahrain,1,2,0,0,50.0,2,14.0,1,0,2,7.0
R Hathadurage,R Hathadurage,Bahrain,0,0,0,0,0,0,0.0,0,0,0,0
Prajna Jagdeesha,Prajna Jagdeesha,Bahrain,0,0,0,0,0,0,0.0,0,0,0,0
S Jayasinghe,S Jayasinghe,Bahrain,0,0,0,0,0,3,15.0,0,0,2,5.0
S Prakash,S Prakash,Bahrain,0,0,0,0,0,0,0.0,0,0,0,0
S Nunna,S Nunna,Bahrain,0,0,0,0,0,3,23.0,1,0,5,7.666666666666667
A Samildeen,A Samildeen,Bahrain,0,0,0,0,0,0,0.0,0,0,0,0
