,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
EJ Villani,EJ Villani,Perth Scorchers,7,17,1,0,41.17647058823529,0,0.0,0,0,0,0
SW Bates,SW Bates,Perth Scorchers,7,7,1,0,100.0,4,31.0,1,0,2,7.75
NE Bolton,NE Bolton,Perth Scorchers,14,23,0,0,60.86956521739131,0,0.0,0,0,0,0
H Graham,H Graham,Perth Scorchers,37,30,5,0,123.33333333333334,3,14.0,2,0,0,4.666666666666667
LK Ebsary,LK Ebsary,Perth Scorchers,37,30,4,0,123.33333333333334,0,0.0,0,0,0,0
KH Brunt,KH Brunt,Perth Scorchers,6,4,1,0,150.0,4,25.0,2,0,0,6.25
C Piparo,C Piparo,Perth Scorchers,0,1,0,0,0.0,0,0.0,0,0,0,0
A Shrubsole,A Shrubsole,Perth Scorchers,3,4,0,0,75.0,4,17.0,0,1,2,4.25
EL King,EL King,Perth Scorchers,3,3,0,0,100.0,2,23.0,0,0,0,11.5
EJ Smith,EJ Smith,Perth Scorchers,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
KJ Hartshorn,KJ Hartshorn,Perth Scorchers,0,0,0,0,0,3,21.0,1,0,1,7.0
AJ Healy,AJ Healy,Sydney Sixers,46,31,6,1,148.38709677419354,0,0.0,0,0,0,0
EA Perry,EA Perry,Sydney Sixers,38,46,1,1,82.6086956521739,3,14.0,1,0,0,4.666666666666667
A Gardner,A Gardner,Sydney Sixers,4,5,0,0,80.0,2,19.0,0,0,0,9.5
SJ McGlashan,SJ McGlashan,Sydney Sixers,3,9,0,0,33.33333333333333,0,0.0,0,0,0,0
D van Niekerk,D van Niekerk,Sydney Sixers,20,19,1,1,105.26315789473684,2,15.0,0,0,0,7.5
M Kapp,M Kapp,Sydney Sixers,2,3,0,0,66.66666666666666,4,23.0,2,0,1,5.75
AR Reakes,AR Reakes,Sydney Sixers,0,1,0,0,0.0,0,0.0,0,0,0,0
SE Aley,SE Aley,Sydney Sixers,12,4,2,0,300.0,4,29.0,1,0,2,7.25
LG Smith,LG Smith,Sydney Sixers,0,0,0,0,0,4,23.0,5,0,1,5.75
LC Sthalekar,LC Sthalekar,Sydney Sixers,0,0,0,0,0,1,5.0,0,0,0,5.0
EA Leys,EA Leys,Sydney Sixers,0,0,0,0,0,0,0.0,0,0,0,0
