,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Irfan Ahmed,Irfan Ahmed,Hong Kong,27,30,3,1,90.0,2,13.0,0,0,0,6.5
Waqas Barkat,Waqas Barkat,Hong Kong,12,15,2,0,80.0,0,0.0,0,0,0,0
JJ Atkinson,JJ Atkinson,Hong Kong,5,13,0,0,38.46153846153847,0,0.0,0,0,0,0
MS Chapman,MS Chapman,Hong Kong,6,7,1,0,85.71428571428571,0,0.0,0,0,0,0
Nizakat Khan,Nizakat Khan,Hong Kong,16,23,1,0,69.56521739130434,1,5.0,0,0,0,5.0
Babar Hayat,Babar Hayat,Hong Kong,0,1,0,0,0.0,0,0.0,0,0,0,0
Munir Dar,Munir Dar,Hong Kong,7,10,0,0,70.0,4,25.0,3,0,0,6.25
Tanwir Afzal,Tanwir Afzal,Hong Kong,26,12,2,2,216.66666666666666,4,12.0,4,0,0,3.0
Haseeb Amjad,Haseeb Amjad,Hong Kong,0,0,0,0,0,4,15.0,1,0,1,3.75
Aizaz Khan,Aizaz Khan,Hong Kong,0,0,0,0,0,1,9.0,0,1,2,9.0
Nadeem Ahmed,Nadeem Ahmed,Hong Kong,0,0,0,0,0,4,24.0,2,0,0,6.0
HB Kayondo,HB Kayondo,Uganda,1,8,0,0,12.5,0,0.0,0,0,0,0
RG Mukasa,RG Mukasa,Uganda,4,4,1,0,100.0,4,23.0,4,0,0,5.75
HS Almuzahim,HS Almuzahim,Uganda,7,9,1,0,77.77777777777779,0,0.0,0,0,0,0
J Sebanja,J Sebanja,Uganda,0,4,0,0,0.0,1,13.0,0,1,0,13.0
PM Selowa,PM Selowa,Uganda,21,27,1,1,77.77777777777779,0,0.0,0,0,0,0
DK Arinaitwe,DK Arinaitwe,Uganda,12,18,0,0,66.66666666666666,4,16.0,0,0,0,4.0
RG Okia,RG Okia,Uganda,31,29,0,2,106.89655172413792,0,0.0,0,0,0,0
F Nsubuga,F Nsubuga,Uganda,8,8,1,0,100.0,4,24.0,1,0,1,6.0
P Ochan,P Ochan,Uganda,1,4,0,0,25.0,2,14.0,1,0,1,7.0
C Waiswa,C Waiswa,Uganda,13,9,2,0,144.44444444444443,3,10.0,0,0,1,3.3333333333333335
B Masaba,B Masaba,Uganda,1,1,0,0,100.0,1,4.0,0,0,0,4.0
