Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c Rizwan Hussain b Shadab Khan,65,44,6,3,147.73,0
Sohail Akhtar,532424,c †Ronchi b Faheem Ashraf,37,30,4,1,123.33,0
AB de Villiers,44936,c Salt b Waqas Maqsood,24,17,2,1,141.18,0
Anton Devcich,36948,run out (Faheem Ashraf),14,12,0,0,116.67,0
Brendan Taylor †,55814,lbw b Delport,2,3,0,0,66.67,0
Carlos Brathwaite,457249,c Hussain Talat b Faheem Ashraf,6,6,1,0,100.0,0
Mohammad Hafeez (c),41434,not out ,5,3,1,0,166.67,0
Yasir Shah,43685,run out (†Ronchi),7,4,0,1,175.0,0
Shaheen Shah Afridi,1072470,lbw b Mohammad Sami,2,2,0,0,100.0,0
Luke Ronchi †,7502,c Haris Rauf b Rahat Ali,27,17,4,1,158.82,1
Rizwan Hussain,962107,c Mohammad Hafeez b Rahat Ali,15,15,2,0,100.0,1
Cameron Delport,322810,c Mohammad Hafeez b Rahat Ali,24,21,0,2,114.29,1
Phil Salt,669365,c sub (Hassan Khan) b Rahat Ali,4,4,1,0,100.0,1
Hussain Talat,628240,c Rahat Ali b Brathwaite,37,30,3,1,123.33,1
Asif Ali,494230,not out ,36,19,2,3,189.47,1
Faheem Ashraf,681117,not out ,23,11,2,2,209.09,1
