Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sharjeel Khan,227762, b Naseem Shah,0,2,0,0,0.0,0
Babar Azam (c),348144,c Mohammad Nawaz b Fawad Ahmed,32,34,3,0,94.12,0
Iftikhar Ahmed,480603,c Watson b Sohail Khan,21,17,3,0,123.53,0
Cameron Delport,322810, b Mohammad Hasnain,62,44,5,2,140.91,0
Chadwick Walton,315586,c Mohammad Hasnain b Naseem Shah,26,20,2,1,130.0,0
Mohammad Rizwan †,323389,not out ,0,1,0,0,0.0,0
Usama Mir,647667,not out ,1,2,0,0,50.0,0
Ahmed Shehzad,259410,c †Mohammad Rizwan b Waqas Maqsood,0,2,0,0,0.0,1
Shane Watson,8180,c Babar Azam b Arshad Iqbal,66,34,7,4,194.12,1
Khurram Manzoor,41140,c Usama Mir b Waqas Maqsood,63,40,9,1,157.5,1
Sarfaraz Ahmed (c)†,227760,c Walton b Ali Khan,2,5,0,0,40.0,1
Azam Khan,1137262,not out ,12,12,2,0,100.0,1
Ben Cutting,230371,c Walton b Arshad Iqbal,0,1,0,0,0.0,1
Mohammad Nawaz,348148,not out ,8,4,0,1,200.0,1
