Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jonny Bairstow,297433, b Thomas,56,43,4,4,130.23,0
Alex Hales,249866,c Hetmyer b Nurse,82,73,8,2,112.33,0
Joe Root,303669,c †Hope b Thomas,5,10,0,0,50.0,0
Eoin Morgan (c),24598,c Holder b Cottrell,103,88,8,6,117.05,0
Jos Buttler †,308967, b Brathwaite,150,77,13,12,194.81,0
Ben Stokes,311158,c Hetmyer b Brathwaite,11,10,1,0,110.0,0
Moeen Ali,8917,not out ,0,1,0,0,0.0,0
Chris Gayle,51880, b Stokes,162,97,11,14,167.01,1
John Campbell,348026,c Root b Wood,15,9,2,1,166.67,1
Shai Hope †,581379,c †Buttler b Wood,5,7,1,0,71.43,1
Darren Bravo,277472,c Stokes b Wood,61,59,4,4,103.39,1
Shimron Hetmyer,670025,c Hales b Wood,6,2,0,1,300.0,1
Jason Holder (c),391485,st †Buttler b Rashid,29,35,3,0,82.86,1
Carlos Brathwaite,457249,c Morgan b Rashid,50,36,4,2,138.89,1
Ashley Nurse,315594,c Plunkett b Rashid,43,41,5,0,104.88,1
Devendra Bishoo,341593,c Hales b Rashid,0,2,0,0,0.0,1
Sheldon Cottrell,495551,not out ,0,0,0,0,,1
Oshane Thomas,914567,st †Buttler b Rashid,0,1,0,0,0.0,1
