Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,c Kohli b Kumar,100,106,10,2,94.34,0
Aaron Finch (c),5334, b Jadeja,27,43,4,0,62.79,0
Peter Handscomb,334337,c †Pant b Mohammed Shami,52,60,4,0,86.67,0
Glenn Maxwell,325026,c Kohli b Jadeja,1,3,0,0,33.33,0
Marcus Stoinis,325012, b Kumar,20,27,1,1,74.07,0
Ashton Turner,500268,c Jadeja b Kuldeep Yadav,20,20,2,1,100.0,0
Alex Carey †,326434,c †Pant b Mohammed Shami,3,9,0,0,33.33,0
Jhye Richardson,774223,run out (Kohli/†Pant),29,21,3,0,138.1,0
Pat Cummins,489889,c & b Kumar,15,8,2,0,187.5,0
Nathan Lyon,272279,not out ,1,3,0,0,33.33,0
Rohit Sharma,34102,st †Carey b Zampa,56,89,4,0,62.92,1
Shikhar Dhawan,28235,c †Carey b Cummins,12,15,2,0,80.0,1
Virat Kohli (c),253802,c †Carey b Stoinis,20,22,2,0,90.91,1
Rishabh Pant †,931581,c Turner b Lyon,16,16,1,1,100.0,1
Vijay Shankar,477021,c Khawaja b Zampa,16,21,0,1,76.19,1
Kedar Jadhav,290716,c Maxwell b Richardson,44,57,4,1,77.19,1
Ravindra Jadeja,234675,st †Carey b Zampa,0,3,0,0,0.0,1
Bhuvneshwar Kumar,326016,c Finch b Cummins,46,54,3,2,85.19,1
Mohammed Shami,481896,c & b Richardson,3,7,0,0,42.86,1
Kuldeep Yadav,559235, b Stoinis,8,12,1,0,66.67,1
Jasprit Bumrah,625383,not out ,1,4,0,0,25.0,1
