Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Paul Stirling,303427,c Williams b Mire,52,73,7,0,71.23,0
James McCollum,470917,c Sikandar Raza b Mire,73,92,11,0,79.35,0
Andy Balbirnie,303423,c †Taylor b Mire,9,17,0,0,52.94,0
William Porterfield (c),24611,c Williams b Sikandar Raza,20,36,2,0,55.56,0
Kevin O'Brien,24605,c Ervine b Mire,6,6,1,0,100.0,0
Lorcan Tucker †,928057,c Williams b Jarvis,56,51,7,0,109.8,0
Shane Getkate,303508, b Williams,7,10,1,0,70.0,0
Mark Adair,526441,c Mutumbami b Williams,3,5,0,0,60.0,0
Andy McBrine,417381,lbw b Sikandar Raza,4,6,0,0,66.67,0
Tim Murtagh,17134,not out ,2,3,0,0,66.67,0
Boyd Rankin,24599,not out ,1,1,0,0,100.0,0
Hamilton Masakadza (c),55608, b Murtagh,4,5,1,0,80.0,1
Solomon Mire,290462,c †Tucker b Murtagh,4,8,1,0,50.0,1
Craig Ervine,55412,c †Tucker b Getkate,43,51,7,0,84.31,1
Brendan Taylor †,55814,lbw b Murtagh,0,1,0,0,0.0,1
Sean Williams,55870,c Balbirnie b Murtagh,58,84,6,1,69.05,1
Sikandar Raza,299572,c O'Brien b Rankin,31,22,2,1,140.91,1
Ryan Burl,495964,run out (Getkate/†Tucker),53,79,3,0,67.09,1
Richmond Mutumbami,235516,c †Tucker b Getkate,2,4,0,0,50.0,1
Donald Tiripano,392945, b Murtagh,33,44,3,0,75.0,1
Kyle Jarvis,332996,not out ,0,1,0,0,0.0,1
Tendai Chatara,425639,not out ,1,1,0,0,100.0,1
