Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Nic Maddinson,333780,c Lalor b Renshaw,8,7,0,1,114.29,0
Marcus Stoinis,325012,c Heazlett b Cutting,16,19,1,0,84.21,0
Hilton Cartwright,557295,c Bryant b Lalor,18,13,3,0,138.46,0
Peter Handscomb †,334337,run out (†Peirson),20,15,2,0,133.33,0
Glenn Maxwell (c),325026, b Laughlin,83,39,7,5,212.82,0
Ben Dunk,388678,c Laughlin b Swepson,11,11,1,0,100.0,0
Clint Hinchliffe,774217,st †Peirson b Zahir Khan,0,6,0,0,0.0,0
Adam Zampa,379504,not out ,5,9,0,0,55.56,0
Daniel Worrall,557298,not out ,1,1,0,0,100.0,0
Tom Banton,877051,c Dunk b Zampa,64,36,6,4,177.78,1
Max Bryant,1088608,c †Handscomb b Haris Rauf,6,8,1,0,75.0,1
Chris Lynn (c),326637,c Dunk b Zampa,6,9,0,0,66.67,1
Matt Renshaw,722303, b Worrall,39,30,2,1,130.0,1
Ben Cutting,230371,c Dunk b Lamichhane,12,18,0,0,66.67,1
Sam Heazlett,826679,c †Handscomb b Zampa,4,4,0,0,100.0,1
Jimmy Peirson †,444970,lbw b Worrall,3,5,0,0,60.0,1
Josh Lalor,272385,not out ,4,5,0,0,80.0,1
Mitchell Swepson,590326, b Haris Rauf,2,4,0,0,50.0,1
Ben Laughlin,315623,not out ,0,1,0,0,0.0,1
