Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hazratullah Zazai,793457,not out ,162,62,11,16,261.29,0
Usman Ghani,711559,c Little b Rankin,73,48,7,3,152.08,0
Shafiqullah †,362603,c Tucker b Chase,7,3,0,1,233.33,0
Mohammad Nabi,25913, b Little,17,5,1,2,340.0,0
Najibullah Zadran,524049,not out ,1,2,0,0,50.0,0
Paul Stirling (c),303427,c sub (Najeeb Tarakai) b Mujeeb Ur Rahman,91,50,12,2,182.0,1
Kevin O'Brien,24605,c Karim Janat b Fareed Ahmad,37,25,2,2,148.0,1
Andy Balbirnie,303423, b Rashid Khan,2,4,0,0,50.0,1
Lorcan Tucker,928057,c Mohammad Nabi b Rashid Khan,2,5,0,0,40.0,1
Shane Getkate,303508,lbw b Rashid Khan,24,16,1,2,150.0,1
George Dockrell,348034, b Rashid Khan,0,1,0,0,0.0,1
Simi Singh,1005257,not out ,17,12,1,1,141.67,1
Stuart Poynter †,308294,not out ,15,7,1,1,214.29,1
