Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Chris Gayle,51880,c Plunkett b Curran,40,29,1,5,137.93,0
Kyle Hope,443150,c & b Plunkett,33,38,3,0,86.84,0
Shai Hope †,581379,c Billings b Ball,72,95,4,1,75.79,0
Marlon Samuels,52983,st †Buttler b Ali,32,60,1,0,53.33,0
Jason Mohammed (c),230549,c Root b Rashid,25,30,1,1,83.33,0
Sunil Ambris,348054,not out ,38,27,4,0,140.74,0
Rovman Powell,820351, b Plunkett,11,9,0,1,122.22,0
Ashley Nurse,315594,not out ,31,12,3,2,258.33,0
Jason Roy,298438,lbw b Cummins,96,70,11,1,137.14,1
Jonny Bairstow,297433,not out ,141,114,17,0,123.68,1
Joe Root,303669,not out ,46,44,2,1,104.55,1
