Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Parthiv Patel †,32242,c Yadav b HH Pandya,28,20,36,4,1,140.0,0
Virat Kohli (c),253802,c †de Kock b Behrendorff,8,9,13,1,0,88.89,0
AB de Villiers,44936,run out (Pollard),75,51,86,6,4,147.06,0
Moeen Ali,8917,c HH Pandya b Malinga,50,32,48,1,5,156.25,0
Marcus Stoinis,325012,c Sharma b Malinga,0,2,4,0,0,0.0,0
Akshdeep Nath,500360,c †de Kock b Malinga,2,3,11,0,0,66.67,0
Pawan Negi,530773,c †de Kock b Malinga,0,2,3,0,0,0.0,0
Umesh Yadav,376116,not out ,0,1,4,0,0,0.0,0
Mohammed Siraj,940973,not out ,0,0,2,0,0,,0
Quinton de Kock †,379143,lbw b Ali,40,26,42,5,2,153.85,1
Rohit Sharma (c),34102, b Ali,28,19,38,2,2,147.37,1
Suryakumar Yadav,446507,c Saini b Chahal,29,23,37,2,1,126.09,1
Ishan Kishan,720471,st †Patel b Chahal,21,9,12,0,3,233.33,1
Krunal Pandya,471342,c sub (Milind Kumar) b Mohammed Siraj,11,21,41,1,0,52.38,1
Hardik Pandya,625371,not out ,37,16,25,5,2,231.25,1
Kieron Pollard,230559,not out ,0,0,7,0,0,,1
