Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mayank Agarwal,398438,c Starc b Lyon,77,112,7,2,68.75,0
KL Rahul,422108,c Marsh b Hazlewood,9,6,2,0,150.0,0
Cheteshwar Pujara,32540,c & b Lyon,193,373,22,0,51.74,0
Virat Kohli (c),253802,c †Paine b Hazlewood,23,59,4,0,38.98,0
Ajinkya Rahane,277916,c †Paine b Starc,18,55,1,0,32.73,0
Hanuma Vihari,452044,c Labuschagne b Lyon,42,96,5,0,43.75,0
Rishabh Pant †,931581,not out ,159,189,15,1,84.13,0
Ravindra Jadeja,234675, b Lyon,81,114,7,1,71.05,0
Marcus Harris,434813, b Jadeja,79,120,8,0,65.83,1
Usman Khawaja,215155,c Pujara b Kuldeep Yadav,27,71,3,0,38.03,1
Marnus Labuschagne,787987,c Rahane b Mohammed Shami,38,95,7,0,40.0,1
Shaun Marsh,6683,c Rahane b Jadeja,8,13,2,0,61.54,1
Travis Head,530011,c & b Kuldeep Yadav,20,56,2,0,35.71,1
Peter Handscomb,334337, b Bumrah,37,111,5,0,33.33,1
Tim Paine (c)†,7252, b Kuldeep Yadav,5,14,1,0,35.71,1
Pat Cummins,489889, b Mohammed Shami,25,44,6,0,56.82,1
Mitchell Starc,311592,not out ,29,55,3,0,52.73,1
Nathan Lyon,272279,lbw b Kuldeep Yadav,0,5,0,0,0.0,1
Josh Hazlewood,288284,lbw b Kuldeep Yadav,21,45,2,0,46.67,1
Usman Khawaja,215155,not out ,4,12,1,0,33.33,2
Marcus Harris,434813,not out ,2,12,0,0,16.67,2
