Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Andre Fletcher,51862,not out ,89,49,8,4,181.63,0
Marcus Stoinis,325012,c Worrall b Briggs,13,26,0,0,50.0,0
Glenn Maxwell (c),325026,c Renshaw b Valente,37,28,3,1,132.14,0
Hilton Cartwright,557295,not out ,30,17,2,2,176.47,0
Alex Carey (c)†,326434, b Maxwell,1,6,0,0,16.67,1
Phil Salt,669365,c †Gotch b Zahir Khan,5,8,1,0,62.5,1
Matt Renshaw,722303,c Maddinson b Zampa,20,23,2,0,86.96,1
Jonathan Wells,233680,c sub (TL O'Connell) b Maxwell,18,23,0,0,78.26,1
Jake Weatherald,781285,lbw b Zampa,10,9,1,0,111.11,1
Ryan Gibson,825211,c Cartwright b Zahir Khan,1,2,0,0,50.0,1
Cameron Valente,605576,c †Gotch b Stanlake,1,5,0,0,20.0,1
Daniel Worrall,557298,c Fletcher b Zampa,0,3,0,0,0.0,1
Danny Briggs,310107,lbw b Zampa,4,2,1,0,200.0,1
Wes Agar,959833,not out ,3,1,0,0,300.0,1
Liam O'Connor,334388, b Zampa,2,4,0,0,50.0,1
