Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c †Mohammad Rizwan b Shahnawaz Dhani,9,11,25,1,0,81.82,0
Sohail Akhtar (c),532424,c Usman Qadir b Brathwaite,7,12,18,1,0,58.33,0
Joe Denly,12454,c †Mohammad Rizwan b Brathwaite,31,29,48,2,2,106.9,0
Mohammad Hafeez,41434,run out (Brathwaite/Usman Qadir),60,35,57,3,5,171.43,0
Ben Dunk †,388678,c Shahid Afridi b Usman Qadir,1,2,5,0,0,50.0,0
Samit Patel,18632,not out ,26,20,31,2,1,130.0,0
David Wiese,221140,c Brathwaite b Shahnawaz Dhani,13,8,11,1,1,162.5,0
Shaheen Shah Afridi,1072470,not out ,3,3,9,0,0,100.0,0
Mohammad Rizwan (c)†,323389,c Haris Rauf b Shaheen Shah Afridi,76,49,76,12,0,155.1,1
Chris Lynn,326637, b Shaheen Shah Afridi,0,2,3,0,0,0.0,1
James Vince,296597,c Haris Rauf b Patel,5,6,17,1,0,83.33,1
Sohaib Maqsood,43266,not out ,61,41,68,7,2,148.78,1
Rilee Rossouw,318845,not out ,1,2,12,0,0,50.0,1
