Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Evin Lewis,431901,lbw b DL Chahar,10,11,1,0,90.91,0
Sunil Narine,230558,c Saini b DL Chahar,2,6,0,0,33.33,0
Shimron Hetmyer,670025,lbw b DL Chahar,1,3,0,0,33.33,0
Kieron Pollard,230559, b Saini,58,45,1,6,128.89,0
Nicholas Pooran †,604302,c †Pant b Saini,17,23,1,1,73.91,0
Rovman Powell,820351,not out ,32,20,1,2,160.0,0
Carlos Brathwaite (c),457249,c Washington Sundar b RD Chahar,10,7,0,1,142.86,0
Fabian Allen,670013,not out ,8,5,0,1,160.0,0
KL Rahul,422108,c †Pooran b Allen,20,18,2,1,111.11,1
Shikhar Dhawan,28235,c Cottrell b Thomas,3,5,0,0,60.0,1
Virat Kohli (c),253802,c Lewis b Thomas,59,45,6,0,131.11,1
Rishabh Pant †,931581,not out ,65,42,4,4,154.76,1
Manish Pandey,290630,not out ,2,5,0,0,40.0,1
