Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,lbw b Willey,6,7,1,0,85.71,0
Peter Nevill †,6973,st †Inglis b Muirhead,33,30,5,0,110.0,0
Nic Maddinson,333780,c Tye b Willey,30,22,4,0,136.36,0
Jordan Silk,437669,not out ,45,33,3,1,136.36,0
Sam Billings,297628,c Willey b Tye,33,21,2,2,157.14,0
Ben Dwarshuis,679567,not out ,15,8,1,1,187.5,0
David Willey,308251,c †Nevill b Dwarshuis,1,5,0,0,20.0,1
Michael Klinger,6161,c Maddinson b Sams,83,61,9,2,136.07,1
Hilton Cartwright,557295,run out (Botha/†Nevill),10,6,2,0,166.67,1
Ashton Turner,500268,c Silk b Sams,45,32,2,3,140.62,1
Tim David,892749,not out ,17,10,0,2,170.0,1
Adam Voges (c),8119,not out ,6,1,0,1,600.0,1
