Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502,c Patel b Mohammad Hafeez,48,31,6,1,154.84,0
Colin Munro,232359,not out ,87,59,8,3,147.46,0
Shadab Khan (c),922943,c Patel b Muhammad Faizan,7,5,0,1,140.0,0
Colin Ingram,45705,c †Dunk b Salman Irshad,29,19,6,0,152.63,0
Asif Ali,494230,not out ,20,6,3,1,333.33,0
Chris Lynn,326637,c Rumman Raees b Steyn,0,2,0,0,0.0,1
Salman Butt,42683,c Hussain Talat b Zafar Gohar,21,24,2,0,87.5,1
Mohammad Hafeez,41434,c Hussain Talat b Akif Javed,10,13,1,0,76.92,1
Ben Dunk †,388678,c †Ronchi b Shadab Khan,25,15,4,0,166.67,1
Samit Patel,18632,c Munro b Shadab Khan,6,8,1,0,75.0,1
Sohail Akhtar (c),532424,lbw b Zafar Gohar,8,9,1,0,88.89,1
Muhammad Faizan,1218226, b Zafar Gohar,6,6,0,1,100.0,1
Seekkuge Prasanna,268740,c Asif Ali b Rumman Raees,8,8,0,1,100.0,1
Usman Shinwari,697279,c Shadab Khan b Rumman Raees,30,14,0,4,214.29,1
Salman Irshad,781705, b Rumman Raees,1,2,0,0,50.0,1
Dilbar Hussain,1206623,not out ,8,12,0,1,66.67,1
