Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shane Watson,8180,c Faheem Ashraf b Patel,15,11,2,1,136.36,0
Ahmed Shehzad,259410,c Shadab Khan b Amad Butt,73,46,9,1,158.7,0
Azam Khan,1137262,c †Ronchi b Faheem Ashraf,12,15,1,0,80.0,0
Rilee Rossouw,318845,c Rizwan Hussain b Zafar Gohar,23,17,2,1,135.29,0
Umar Akmal,317273, b Amad Butt,27,17,1,3,158.82,0
Dwayne Bravo,51439,c Patel b Faheem Ashraf,0,2,0,0,0.0,0
Sarfaraz Ahmed (c)†,227760,c Amad Butt b Faheem Ashraf,1,2,0,0,50.0,0
Mohammad Nawaz,348148,not out ,15,5,1,1,300.0,0
Sohail Tanvir,43265,c †Ronchi b Faheem Ashraf,0,3,0,0,0.0,0
Fawad Ahmed,240609,c †Ronchi b Amad Butt,0,2,0,0,0.0,0
Mohammad Hasnain,1158100,not out ,0,0,0,0,,0
Luke Ronchi †,7502,c Watson b Fawad Ahmed,64,43,7,3,148.84,1
Cameron Delport,322810,st †Sarfaraz Ahmed b Fawad Ahmed,25,27,4,0,92.59,1
Phil Salt,669365, b Fawad Ahmed,2,3,0,0,66.67,1
Asif Ali,494230, b Mohammad Nawaz,0,2,0,0,0.0,1
Samit Patel,18632,c †Sarfaraz Ahmed b Mohammad Hasnain,14,15,1,0,93.33,1
Rizwan Hussain,962107, b Bravo,7,10,0,0,70.0,1
Faheem Ashraf,681117,c Sohail Tanvir b Mohammad Hasnain,2,2,0,0,100.0,1
Shadab Khan,922943,c Bravo b Sohail Tanvir,8,7,1,0,114.29,1
Amad Butt,717373,c Ahmed Shehzad b Sohail Tanvir,0,1,0,0,0.0,1
Zafar Gohar,348154,not out ,9,9,0,1,100.0,1
Mohammad Sami (c),41324,not out ,1,1,0,0,100.0,1
