Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jono Dean,316730,c Pollard b Tremain,19,8,1,2,237.5,0
Jake Weatherald,781285,c Holland b Pollard,57,43,7,1,132.56,0
Travis Head (c),530011,not out ,85,57,8,1,149.12,0
Colin Ingram,45705,c †Ludeman b Mennie,1,2,0,0,50.0,0
Jonathan Wells,233680, b Bravo,5,6,0,0,83.33,0
Jake Lehmann,437448,c Mennie b Wildermuth,2,3,0,0,66.67,0
Michael Neser,376169,not out ,4,2,1,0,200.0,0
Cameron White (c),8291,c Siddle b Neser,2,4,0,0,50.0,1
Marcus Harris,434813,c Weatherald b Head,45,29,4,2,155.17,1
Tim Ludeman †,233482,c Lehmann b Rashid Khan,28,20,3,1,140.0,1
Tom Cooper,219885,not out ,36,29,3,0,124.14,1
Dwayne Bravo,51439,c Dean b Laughlin,26,17,1,1,152.94,1
Kieron Pollard,230559,not out ,29,21,1,1,138.1,1
