Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502,c Ahmed Shehzad b Sohail Tanvir,0,1,0,0,0.0,0
Rizwan Hussain,962107,lbw b Mohammad Nawaz,5,8,1,0,62.5,0
Shadab Khan,922943,c & b Sohail Tanvir,0,5,0,0,0.0,0
Cameron Delport,322810,c Sohail Tanvir b Fawad Ahmed,19,20,1,0,95.0,0
Hussain Talat,628240, b Fawad Ahmed,30,18,4,1,166.67,0
Asif Ali,494230,c Mohammad Nawaz b Sohail Tanvir,36,27,2,2,133.33,0
Faheem Ashraf,681117,c Ahmed Shehzad b Fawad Ahmed,1,7,0,0,14.29,0
Wayne Parnell,265564,c Umar Akmal b Sohail Tanvir,41,20,7,1,205.0,0
Samit Patel,18632,not out ,15,12,2,0,125.0,0
Mohammad Sami (c),41324,not out ,2,2,0,0,100.0,0
Shane Watson,8180,not out ,81,55,6,4,147.27,1
Ahmed Shehzad,259410, b Patel,2,6,0,0,33.33,1
Rilee Rossouw,318845,c Mohammad Sami b Rumman Raees,10,6,2,0,166.67,1
Umar Akmal,317273,c & b Delport,44,28,5,2,157.14,1
Sarfaraz Ahmed (c)†,227760,not out ,15,16,0,0,93.75,1
