Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tom Banton,877051,c Ellis b Meredith,8,5,1,0,160.0,0
Max Bryant,1088608,c Rose b Short,65,36,10,2,180.56,0
Chris Lynn (c),326637,not out ,88,55,11,3,160.0,0
Matt Renshaw,722303,c Ellis b Qais Ahmad,30,17,1,2,176.47,0
Ben Cutting,230371,not out ,18,8,2,1,225.0,0
D'Arcy Short,308798, b Renshaw,25,24,3,0,104.17,1
Caleb Jewell,834741,c †Peirson b Steketee,27,16,3,1,168.75,1
Ben McDermott (c)†,603410,c Prestwidge b Cutting,23,18,1,2,127.78,1
David Miller,321777,c †Peirson b Laughlin,23,13,1,1,176.92,1
George Bailey,4451,c Laughlin b Steketee,28,14,1,2,200.0,1
Simon Milenko,326639,c Lynn b Zahir Khan,7,5,1,0,140.0,1
Nathan Ellis,826915,c Renshaw b Lalor,0,2,0,0,0.0,1
Clive Rose,288285,c Lalor b Prestwidge,27,13,4,1,207.69,1
Qais Ahmad,914171,not out ,11,14,0,0,78.57,1
Riley Meredith,961713, b Prestwidge,0,1,0,0,0.0,1
James Faulkner,270484,not out ,0,1,0,0,0.0,1
