Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade (c)†,230193,c Cutting b Mujeeb Ur Rahman,5,8,0,0,62.5,0
D'Arcy Short,308798,c Cutting b Steketee,67,52,4,4,128.85,0
Alex Doolan,233648, b Mujeeb Ur Rahman,5,6,1,0,83.33,0
Ben McDermott,603410,run out (Lalor/†Peirson),25,16,1,2,156.25,0
George Bailey,4451,c Heazlett b Lalor,22,12,3,0,183.33,0
Simon Milenko,326639,not out ,18,14,0,2,128.57,0
James Faulkner,270484,c Cutting b Steketee,4,6,0,0,66.67,0
Johan Botha,44149,not out ,1,1,0,0,100.0,0
Brendon McCullum,37737,run out (McDermott/Rose),4,4,0,0,100.0,1
Max Bryant,1088608,c Meredith b Botha,30,15,4,2,200.0,1
Chris Lynn (c),326637,c Doolan b Faulkner,29,37,2,1,78.38,1
Joe Burns,326632,c Doolan b Botha,4,6,0,0,66.67,1
Sam Heazlett,826679, b Meredith,0,4,0,0,0.0,1
Ben Cutting,230371,c Bailey b Archer,58,32,2,5,181.25,1
Jimmy Peirson †,444970, b Meredith,4,5,0,0,80.0,1
Mark Steketee,555853,c Rose b Archer,2,3,0,0,66.67,1
Josh Lalor,272385,c Doolan b Faulkner,4,4,1,0,100.0,1
Mitchell Swepson,590326,c Doolan b Faulkner,2,2,0,0,100.0,1
Mujeeb Ur Rahman,974109,not out ,0,0,0,0,,1
