Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Khushdil Shah b Junaid Khan,30,20,5,0,150.0,0
Fakhar Zaman,512191,c Sohail Tanvir b Lyth,46,36,4,2,127.78,0
Sohail Akhtar (c),532424,c Rossouw b Mohammad Ilyas,5,4,1,0,125.0,0
Mohammad Hafeez,41434,c Lyth b Shahid Afridi,19,21,2,0,90.48,0
Ben Dunk †,388678, b Shahid Afridi,3,3,0,0,100.0,0
Samit Patel,18632,c Shan Masood b Sohail Tanvir,26,16,4,0,162.5,0
David Wiese,221140,not out ,48,21,5,3,228.57,0
Muhammad Faizan,1218226,not out ,0,0,0,0,,0
Zeeshan Ashraf †,520183,c †Dunk b Haris Rauf,12,9,1,1,133.33,1
Adam Lyth,251721,c Fakhar Zaman b Wiese,50,29,4,3,172.41,1
Shan Masood (c),233901,c †Dunk b Dilbar Hussain,27,22,1,0,122.73,1
Rilee Rossouw,318845,c Wiese b Haris Rauf,18,18,1,0,100.0,1
Ravi Bopara,10582,c †Dunk b Wiese,1,2,0,0,50.0,1
Khushdil Shah,716733,c Mohammad Hafeez b Shaheen Shah Afridi,30,19,2,2,157.89,1
Shahid Afridi,42639, b Haris Rauf,0,1,0,0,0.0,1
Sohail Tanvir,43265, b Wiese,3,5,0,0,60.0,1
Mohammad Ilyas,1159371,c †Dunk b Shaheen Shah Afridi,9,8,1,0,112.5,1
Imran Tahir,40618,c Fakhar Zaman b Dilbar Hussain,1,2,0,0,50.0,1
Junaid Khan,259551,not out ,0,1,0,0,0.0,1
