Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,run out (Haris Rauf/†Mohammad Rizwan),39,34,4,1,114.71,0
Mohammad Naim,990081,c Iftikhar Ahmed b Shadab Khan,43,41,3,2,104.88,0
Liton Das †,536936,run out (Shadab Khan),12,13,2,0,92.31,0
Mahmudullah (c),56025,not out ,19,14,2,0,135.71,0
Afif Hossain,935995, b Haris Rauf,9,10,0,0,90.0,0
Soumya Sarkar,436677, b Shaheen Shah Afridi,7,5,1,0,140.0,0
Mohammad Mithun,269237,not out ,5,3,1,0,166.67,0
Babar Azam (c),348144,c †Liton Das b Shafiul Islam,0,2,0,0,0.0,1
Ahsan Ali,348146,c sub (Najmul Hossain Shanto) b Aminul Islam,36,32,4,0,112.5,1
Mohammad Hafeez,41434,c Aminul Islam b Mustafizur Rahman,17,16,3,0,106.25,1
Shoaib Malik,42657,not out ,58,45,5,0,128.89,1
Iftikhar Ahmed,480603,c †Liton Das b Shafiul Islam,16,13,2,0,123.08,1
Imad Wasim,227758, b Al-Amin Hossain,6,4,1,0,150.0,1
Mohammad Rizwan †,323389,not out ,5,5,0,0,100.0,1
