Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334,c Malinga b Gunaratne,43,34,49,2,2,126.47,0
Michael Klinger,6161,c Malinga b Sandakan,38,32,43,4,0,118.75,0
Travis Head,530011,c Prasanna b Malinga,31,25,46,0,1,124.0,0
Moises Henriques,5961,c Kapugedera b Sanjaya,17,10,20,0,1,170.0,0
Ashton Turner,500268,c Prasanna b Malinga,18,13,22,1,0,138.46,0
James Faulkner,270484,not out ,14,7,9,2,0,200.0,0
Tim Paine †,7252,run out (Kapugedera/Kulasekara),0,0,7,0,0,,0
Pat Cummins,489889,not out ,0,0,2,0,0,,0
Niroshan Dickwella †,429754,c Klinger b Zampa,30,25,38,4,1,120.0,1
Upul Tharanga (c),50747,c †Paine b Cummins,0,2,5,0,0,0.0,1
Dilshan Munaweera,304735,c Finch b Zampa,44,29,42,6,0,151.72,1
Asela Gunaratne,360456,st †Paine b Turner,52,37,41,7,0,140.54,1
Milinda Siriwardana,222354,lbw b Turner,15,11,35,1,0,136.36,1
Chamara Kapugedera,209457,not out ,10,7,16,1,0,142.86,1
Seekkuge Prasanna,268740,not out ,8,9,15,1,0,88.89,1
