Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Matt Renshaw,722303,c Vijay b Ashwin,68,156,167,10,1,43.59,0
David Warner,219889, b UT Yadav,38,77,99,6,0,49.35,0
Steven Smith (c),267192,c Kohli b Ashwin,27,95,128,2,0,28.42,0
Shaun Marsh,6683,c Kohli b J Yadav,16,55,65,3,0,29.09,0
Peter Handscomb,334337,lbw b Jadeja,22,45,55,3,0,48.89,0
Mitchell Marsh,272450,lbw b Jadeja,4,18,23,0,0,22.22,0
Matthew Wade †,230193,lbw b UT Yadav,8,20,27,1,0,40.0,0
Mitchell Starc,311592,c Jadeja b Ashwin,61,63,85,6,3,96.83,0
Steve O'Keefe,7069,c †Saha b UT Yadav,0,13,16,0,0,0.0,0
Nathan Lyon,272279,lbw b UT Yadav,0,1,1,0,0,0.0,0
Josh Hazlewood,288284,not out ,1,31,54,0,0,3.23,0
Murali Vijay,237095,c †Wade b Hazlewood,10,19,28,1,0,52.63,1
KL Rahul,422108,c Warner b O'Keefe,64,97,135,10,1,65.98,1
Cheteshwar Pujara,32540,c †Wade b Starc,6,23,32,1,0,26.09,1
Virat Kohli (c),253802,c Handscomb b Starc,0,2,2,0,0,0.0,1
Ajinkya Rahane,277916,c Handscomb b O'Keefe,13,55,74,1,0,23.64,1
Ravichandran Ashwin,26421,c Handscomb b Lyon,1,4,10,0,0,25.0,1
Wriddhiman Saha †,279810,c Smith b O'Keefe,0,2,1,0,0,0.0,1
Ravindra Jadeja,234675,c Starc b O'Keefe,2,14,23,0,0,14.29,1
Jayant Yadav,447587,st †Wade b O'Keefe,2,10,10,0,0,20.0,1
Umesh Yadav,376116,c Smith b O'Keefe,4,11,15,0,0,36.36,1
Ishant Sharma,236779,not out ,2,5,7,0,0,40.0,1
David Warner,219889,lbw b Ashwin,10,6,4,2,0,166.67,2
Shaun Marsh,6683,lbw b Ashwin,0,21,20,0,0,0.0,2
Steven Smith (c),267192,lbw b Jadeja,109,202,256,11,0,53.96,2
Peter Handscomb,334337,c Vijay b Ashwin,19,34,37,3,0,55.88,2
Matt Renshaw,722303,c Sharma b J Yadav,31,50,56,5,0,62.0,2
Mitchell Marsh,272450,c †Saha b Jadeja,31,76,69,4,1,40.79,2
Matthew Wade †,230193,c †Saha b UT Yadav,20,42,42,2,0,47.62,2
Mitchell Starc,311592,c Rahul b Ashwin,30,31,41,2,3,96.77,2
Steve O'Keefe,7069,c †Saha b Jadeja,6,42,37,1,0,14.29,2
Nathan Lyon,272279,lbw b UT Yadav,13,13,16,1,1,100.0,2
Josh Hazlewood,288284,not out ,2,6,11,0,0,33.33,2
Murali Vijay,237095,lbw b O'Keefe,2,23,20,0,0,8.7,3
KL Rahul,422108,lbw b Lyon,10,9,25,1,0,111.11,3
Cheteshwar Pujara,32540,lbw b O'Keefe,31,58,85,2,0,53.45,3
Virat Kohli (c),253802, b O'Keefe,13,37,33,1,0,35.14,3
Ajinkya Rahane,277916,c Lyon b O'Keefe,18,21,21,3,0,85.71,3
Ravichandran Ashwin,26421,lbw b O'Keefe,8,11,11,1,0,72.73,3
Wriddhiman Saha †,279810,lbw b O'Keefe,5,13,11,1,0,38.46,3
Ravindra Jadeja,234675, b Lyon,3,11,10,0,0,27.27,3
Jayant Yadav,447587,c †Wade b Lyon,5,17,17,1,0,29.41,3
Ishant Sharma,236779,c Warner b Lyon,0,2,1,0,0,0.0,3
Umesh Yadav,376116,not out ,0,1,6,0,0,0.0,3
