Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Iftikhar Ahmed b Umaid Asif,35,38,4,1,92.11,0
Fakhar Zaman,512191,c Iftikhar Ahmed b Umaid Asif,27,24,4,0,112.5,0
Mohammad Hafeez,41434,c Babar Azam b Imad Wasim,2,4,0,0,50.0,0
Ben Dunk †,388678,c Babar Azam b Arshad Iqbal,11,14,1,0,78.57,0
Samit Patel,18632,c Waqas Maqsood b Arshad Iqbal,5,8,0,0,62.5,0
Sohail Akhtar (c),532424,c Rutherford b Waqas Maqsood,14,14,1,0,100.0,0
David Wiese,221140,not out ,14,14,1,0,100.0,0
Muhammad Faizan,1218226,c Iftikhar Ahmed b Waqas Maqsood,0,1,0,0,0.0,0
Shaheen Shah Afridi,1072470,not out ,12,4,1,1,300.0,0
Sharjeel Khan,227762,c Fakhar Zaman b Patel,13,12,2,0,108.33,1
Babar Azam,348144,not out ,63,49,7,0,128.57,1
Alex Hales,249866, b Dilbar Hussain,11,11,1,0,100.0,1
Chadwick Walton †,315586,lbw b Dilbar Hussain,22,27,1,0,81.48,1
Iftikhar Ahmed,480603,c Wiese b Haris Rauf,4,6,0,0,66.67,1
Sherfane Rutherford,914541,c Sohail Akhtar b Haris Rauf,0,1,0,0,0.0,1
Imad Wasim (c),227758,not out ,10,7,2,0,142.86,1
