Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
David Warner,219889,run out (Iyer),83,77,7,3,107.79,0
Aaron Finch (c),5334,c Kohli b Mohammed Shami,60,69,6,1,86.96,0
Steven Smith,267192,c Mohammed Shami b Pandya,104,64,14,2,162.5,0
Marnus Labuschagne,787987,c Agarwal b Bumrah,70,61,5,0,114.75,0
Glenn Maxwell,325026,not out ,63,29,4,4,217.24,0
Moises Henriques,5961,not out ,2,1,0,0,200.0,0
Mayank Agarwal,398438,c †Carey b Cummins,28,26,4,0,107.69,1
Shikhar Dhawan,28235,c Starc b Hazlewood,30,23,5,0,130.43,1
Virat Kohli (c),253802,c Henriques b Hazlewood,89,87,7,2,102.3,1
Shreyas Iyer,642519,c Smith b Henriques,38,36,5,0,105.56,1
KL Rahul †,422108,c Hazlewood b Zampa,76,66,4,5,115.15,1
Hardik Pandya,625371,c Smith b Cummins,28,31,1,1,90.32,1
Ravindra Jadeja,234675,c Maxwell b Cummins,24,11,1,2,218.18,1
Navdeep Saini,700167,not out ,10,10,1,0,100.0,1
Mohammed Shami,481896,c & b Maxwell,1,4,0,0,25.0,1
Jasprit Bumrah,625383,lbw b Zampa,0,2,0,0,0.0,1
Yuzvendra Chahal,430246,not out ,4,6,0,0,66.67,1
