Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shaun Marsh (c),6683,c Ingram b Faulkner,1,2,0,0,50.0,0
Jake Fraser-McGurk,1168049,c †Handscomb b Boland,2,7,0,0,28.57,0
Sam Harper †,772361,not out ,66,52,4,2,126.92,0
Rilee Rossouw,318845, b Ellis,59,40,8,1,147.5,0
Mohammad Nabi,25913,lbw b Boland,14,12,2,0,116.67,0
Beau Webster,381329, b Meredith,10,8,1,0,125.0,0
D'Arcy Short,308798, b Lalor,1,2,0,0,50.0,1
Will Jacks,897549,run out (Lalor),10,7,1,0,142.86,1
Ben McDermott †,603410,not out ,89,55,7,5,161.82,1
Peter Handscomb (c),334337,c Fraser-McGurk b Noor Ahmad,13,15,2,0,86.67,1
Colin Ingram,45705,c Lalor b Richardson,19,18,2,1,105.56,1
Tim David,892749,not out ,21,12,0,2,175.0,1
