Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Evin Lewis,431901,run out (Ahmed Shehzad),10,10,0,1,100.0,0
Chadwick Walton †,315586,lbw b Shadab Khan,18,18,1,1,100.0,0
Marlon Samuels,52983,lbw b Imad Wasim,7,14,1,0,50.0,0
Lendl Simmons,53116, b Shadab Khan,1,3,0,0,33.33,0
Kieron Pollard,230559,c Imad Wasim b Wahab Riaz,14,27,1,0,51.85,0
Sunil Narine,230558,c Imad Wasim b Shadab Khan,1,5,0,0,20.0,0
Rovman Powell,820351,lbw b Hasan Ali,5,5,1,0,100.0,0
Carlos Brathwaite (c),457249,not out ,34,27,2,2,125.93,0
Jason Holder,391485,c Mohammad Hafeez b Sohail Tanvir,14,12,2,0,116.67,0
Kamran Akmal,41028,c Lewis b Badree,22,17,3,1,129.41,1
Ahmed Shehzad,259410,c †Walton b Holder,13,13,2,0,100.0,1
Babar Azam,348144,c Powell b Holder,29,30,3,0,96.67,1
Mohammad Hafeez,41434,c & b Brathwaite,5,12,0,0,41.67,1
Shoaib Malik,42657,not out ,38,29,3,1,131.03,1
Sarfaraz Ahmed (c)†,227760,not out ,4,3,0,0,133.33,1
