Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852,c †Taylor b Chatara,4,7,8,1,0,57.14,0
Aiden Markram,600498,c †Taylor b Tiripano,35,49,63,6,0,71.43,0
Reeza Hendricks,269280, b Jarvis,1,3,5,0,0,33.33,0
Heinrich Klaasen †,436757,c Mire b Chatara,1,13,23,0,0,7.69,0
Khaya Zondo,318842,st †Taylor b Mavuta,21,28,58,2,1,75.0,0
Christiaan Jonker,222320, b Mavuta,25,19,23,4,1,131.58,0
Jean-Paul Duminy (c),44932,lbw b Jarvis,5,20,25,0,0,25.0,0
Andile Phehlukwayo,540316,c †Taylor b Chatara,28,44,80,1,1,63.64,0
Dale Steyn,47492, b Tiripano,60,85,92,8,1,70.59,0
Imran Tahir,40618,lbw b Williams,1,4,4,0,0,25.0,0
Lungi Ngidi,542023,not out ,4,14,25,1,0,28.57,0
Solomon Mire,290462,lbw b Steyn,2,3,8,0,0,66.67,1
Hamilton Masakadza (c),55608,lbw b Ngidi,27,40,63,2,1,67.5,1
Craig Ervine,55412,c Phehlukwayo b Steyn,3,24,29,0,0,12.5,1
Brendan Taylor †,55814,lbw b Imran Tahir,10,17,21,1,0,58.82,1
Sean Williams,55870,st †Klaasen b Imran Tahir,9,8,20,2,0,112.5,1
Peter Moor,333000,lbw b Imran Tahir,5,20,27,0,0,25.0,1
Elton Chigumbura,55343,c Hendricks b Phehlukwayo,0,2,4,0,0,0.0,1
Donald Tiripano,392945,not out ,12,16,26,2,0,75.0,1
Brandon Mavuta,806239, b Imran Tahir,0,1,2,0,0,0.0,1
Kyle Jarvis,332996, b Imran Tahir,1,2,4,0,0,50.0,1
Tendai Chatara,425639,c Steyn b Imran Tahir,3,11,16,0,0,27.27,1
