Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,c Evans b Mohammad Nabi,34,18,6,0,188.89,0
Alex Hales,249866, b Hatzoglou,35,21,4,2,166.67,0
Callum Ferguson (c),5236,c Sutherland b Richardson,31,31,2,0,100.0,0
Oliver Davies,1076377, b Sutherland,48,23,1,5,208.7,0
Daniel Sams,826901,c Richardson b Hatzoglou,22,12,1,2,183.33,0
Ben Cutting,230371,run out (Rossouw/Hatzoglou),0,0,0,0,,0
Chris Green,787073,c †Harper b Richardson,8,7,1,0,114.29,0
Nathan McAndrew,785323,not out ,20,5,0,3,400.0,0
Baxter Holt †,1126693,run out (Richardson),0,1,0,0,0.0,0
Adam Milne,450860,not out ,3,2,0,0,150.0,0
Shaun Marsh,6683,c Cutting b McAndrew,3,7,0,0,42.86,1
Aaron Finch (c),5334,c Ferguson b Sangha,20,17,1,1,117.65,1
Sam Harper †,772361,c †Holt b Milne,8,4,2,0,200.0,1
Rilee Rossouw,318845,c Milne b Green,17,9,3,0,188.89,1
Beau Webster,381329,c & b Sangha,7,6,1,0,116.67,1
Mohammad Nabi,25913,c Davies b Sangha,1,5,0,0,20.0,1
Imad Wasim,227758,c Sangha b Green,3,7,0,0,42.86,1
Will Sutherland,1076722,c Hales b Sams,7,9,1,0,77.78,1
Kane Richardson,272262,not out ,5,3,1,0,166.67,1
Zak Evans,1088612,c Cutting b Milne,2,4,0,0,50.0,1
Peter Hatzoglou,1191384,c Hales b Sangha,4,3,1,0,133.33,1
